gene,n_metabolites,n_cell_types,n_associations,sfari_score,is_sfari,is_hub
ENSG00000225952,0,0,0,NA,FALSE,FALSE
LACTBL1,0,0,0,NA,FALSE,FALSE
TEX46,0,0,0,NA,FALSE,FALSE
KDM1A,0,0,0,3,TRUE,FALSE
ENSG00000240553,0,0,0,NA,FALSE,FALSE
LUZP1,0,0,0,NA,FALSE,FALSE
ENSG00000289014,0,0,0,NA,FALSE,FALSE
HTR1D,0,0,0,NA,FALSE,FALSE
LINC01355,0,0,0,NA,FALSE,FALSE
ENSG00000284726,0,0,0,NA,FALSE,FALSE
HNRNPR,0,0,0,2,TRUE,FALSE
ZNF436,0,0,0,NA,FALSE,FALSE
ZNF436-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000271420,0,0,0,NA,FALSE,FALSE
TCEA3,0,0,0,NA,FALSE,FALSE
ASAP3,0,0,0,NA,FALSE,FALSE
E2F2,0,0,0,NA,FALSE,FALSE
ENSG00000235052,0,0,0,NA,FALSE,FALSE
ID3,0,0,0,NA,FALSE,FALSE
ENSG00000285802,0,0,0,NA,FALSE,FALSE
MDS2,0,0,0,NA,FALSE,FALSE
RPL11,2,1,2,NA,FALSE,FALSE
ELOA-AS1,0,0,0,NA,FALSE,FALSE
ELOA,0,0,0,NA,FALSE,FALSE
PITHD1,0,0,0,NA,FALSE,FALSE
ENSG00000289835,0,0,0,NA,FALSE,FALSE
LYPLA2,0,0,0,NA,FALSE,FALSE
GALE,0,0,0,NA,FALSE,FALSE
HMGCL,0,0,0,NA,FALSE,FALSE
FUCA1,0,0,0,NA,FALSE,FALSE
CNR2,0,0,0,NA,FALSE,FALSE
ENSG00000232557,0,0,0,NA,FALSE,FALSE
PNRC2,0,0,0,NA,FALSE,FALSE
SRSF10,0,0,0,NA,FALSE,FALSE
ENSG00000225315,0,0,0,NA,FALSE,FALSE
MYOM3,0,0,0,NA,FALSE,FALSE
MYOM3-AS1,0,0,0,NA,FALSE,FALSE
IL22RA1,0,0,0,NA,FALSE,FALSE
IFNLR1,0,0,0,NA,FALSE,FALSE
GRHL3,0,0,0,NA,FALSE,FALSE
LINC02800,0,0,0,NA,FALSE,FALSE
GRHL3-AS1,0,0,0,NA,FALSE,FALSE
STPG1,0,0,0,NA,FALSE,FALSE
NIPAL3,0,0,0,NA,FALSE,FALSE
ENSG00000288982,0,0,0,NA,FALSE,FALSE
RCAN3AS,0,0,0,NA,FALSE,FALSE
RCAN3,0,0,0,NA,FALSE,FALSE
NCMAP-DT,0,0,0,NA,FALSE,FALSE
NCMAP,0,0,0,NA,FALSE,FALSE
SRRM1,0,0,0,NA,FALSE,FALSE
ENSG00000284699,0,0,0,NA,FALSE,FALSE
CLIC4,0,0,0,NA,FALSE,FALSE
RUNX3,0,0,0,NA,FALSE,FALSE
RUNX3-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000261025,0,0,0,NA,FALSE,FALSE
LINC02793,0,0,0,NA,FALSE,FALSE
ENSG00000233755,0,0,0,NA,FALSE,FALSE
ENSG00000231953,0,0,0,NA,FALSE,FALSE
SYF2,0,0,0,NA,FALSE,FALSE
ENSG00000284602,0,0,0,NA,FALSE,FALSE
ENSG00000284657,0,0,0,NA,FALSE,FALSE
RSRP1,0,0,0,NA,FALSE,FALSE
ENSG00000272432,0,0,0,NA,FALSE,FALSE
RHD,0,0,0,NA,FALSE,FALSE
TMEM50A,0,0,0,NA,FALSE,FALSE
RHCE,0,0,0,NA,FALSE,FALSE
MACO1,0,0,0,NA,FALSE,FALSE
LDLRAP1,0,0,0,NA,FALSE,FALSE
ENSG00000225643,0,0,0,NA,FALSE,FALSE
MAN1C1,0,0,0,NA,FALSE,FALSE
ENSG00000233478,0,0,0,NA,FALSE,FALSE
SELENON,0,0,0,NA,FALSE,FALSE
ENSG00000228172,0,0,0,NA,FALSE,FALSE
MTFR1L,0,0,0,NA,FALSE,FALSE
ENSG00000272478,0,0,0,NA,FALSE,FALSE
AUNIP,0,0,0,NA,FALSE,FALSE
ENSG00000236528,0,0,0,NA,FALSE,FALSE
PAQR7,0,0,0,NA,FALSE,FALSE
STMN1,2,2,2,NA,FALSE,FALSE
PAFAH2,0,0,0,NA,FALSE,FALSE
EXTL1,0,0,0,NA,FALSE,FALSE
SLC30A2,0,0,0,NA,FALSE,FALSE
ENSG00000284309,0,0,0,NA,FALSE,FALSE
TRIM63,0,0,0,NA,FALSE,FALSE
PDIK1L,0,0,0,NA,FALSE,FALSE
FAM110D,0,0,0,NA,FALSE,FALSE
C1orf232,0,0,0,NA,FALSE,FALSE
ZNF593OS,0,0,0,NA,FALSE,FALSE
ZNF593,0,0,0,NA,FALSE,FALSE
CNKSR1,0,0,0,NA,FALSE,FALSE
CATSPER4,0,0,0,NA,FALSE,FALSE
CEP85,0,0,0,NA,FALSE,FALSE
SH3BGRL3,0,0,0,NA,FALSE,FALSE
UBXN11,0,0,0,NA,FALSE,FALSE
CD52,0,0,0,NA,FALSE,FALSE
CRYBG2,0,0,0,NA,FALSE,FALSE
ZNF683,0,0,0,NA,FALSE,FALSE
LIN28A,0,0,0,NA,FALSE,FALSE
DHDDS,0,0,0,NA,FALSE,FALSE
DHDDS-AS1,0,0,0,NA,FALSE,FALSE
HMGN2,0,0,0,NA,FALSE,FALSE
RPS6KA1,0,0,0,NA,FALSE,FALSE
ENSG00000289452,0,0,0,NA,FALSE,FALSE
ENSG00000260063,0,0,0,NA,FALSE,FALSE
ENSG00000290006,0,0,0,NA,FALSE,FALSE
ARID1A,0,0,0,3,TRUE,FALSE
PIGV,0,0,0,NA,FALSE,FALSE
ZDHHC18,0,0,0,NA,FALSE,FALSE
SFN,0,0,0,NA,FALSE,FALSE
GPN2,0,0,0,NA,FALSE,FALSE
ENSG00000226698,0,0,0,NA,FALSE,FALSE
ENSG00000289554,0,0,0,NA,FALSE,FALSE
GPATCH3,0,0,0,NA,FALSE,FALSE
NUDC,0,0,0,NA,FALSE,FALSE
NR0B2,0,0,0,NA,FALSE,FALSE
KDF1,0,0,0,NA,FALSE,FALSE
TRNP1,0,0,0,NA,FALSE,FALSE
TENT5B,0,0,0,NA,FALSE,FALSE
SLC9A1,0,0,0,3,TRUE,FALSE
WDTC1-DT,0,0,0,NA,FALSE,FALSE
WDTC1,0,0,0,NA,FALSE,FALSE
TMEM222,0,0,0,NA,FALSE,FALSE
SYTL1,0,0,0,NA,FALSE,FALSE
MAP3K6,0,0,0,NA,FALSE,FALSE
FCN3,0,0,0,NA,FALSE,FALSE
CD164L2,0,0,0,NA,FALSE,FALSE
GPR3,0,0,0,NA,FALSE,FALSE
WASF2,0,0,0,NA,FALSE,FALSE
ENSG00000241169,0,0,0,NA,FALSE,FALSE
ENSG00000237429,0,0,0,NA,FALSE,FALSE
AHDC1,0,0,0,1,TRUE,FALSE
FGR,0,0,0,NA,FALSE,FALSE
LINC02574,0,0,0,NA,FALSE,FALSE
IFI6,0,0,0,NA,FALSE,FALSE
ENSG00000225886,0,0,0,NA,FALSE,FALSE
ENSG00000287244,0,0,0,NA,FALSE,FALSE
FAM76A,0,0,0,NA,FALSE,FALSE
STX12,0,0,0,NA,FALSE,FALSE
ENSG00000269971,0,0,0,NA,FALSE,FALSE
ENSG00000270031,0,0,0,NA,FALSE,FALSE
ENSG00000286433,0,0,0,NA,FALSE,FALSE
PPP1R8,0,0,0,NA,FALSE,FALSE
THEMIS2,0,0,0,NA,FALSE,FALSE
RPA2,0,0,0,NA,FALSE,FALSE
SMPDL3B,0,0,0,NA,FALSE,FALSE
ENSG00000227050,0,0,0,NA,FALSE,FALSE
XKR8,0,0,0,NA,FALSE,FALSE
EYA3,0,0,0,NA,FALSE,FALSE
ENSG00000289576,0,0,0,NA,FALSE,FALSE
PTAFR,0,0,0,NA,FALSE,FALSE
DNAJC8,0,0,0,NA,FALSE,FALSE
ENSG00000290123,0,0,0,NA,FALSE,FALSE
ATP5IF1,0,0,0,NA,FALSE,FALSE
ENSG00000270605,0,0,0,NA,FALSE,FALSE
ENSG00000271398,0,0,0,NA,FALSE,FALSE
SESN2,0,0,0,NA,FALSE,FALSE
MED18,0,0,0,NA,FALSE,FALSE
PHACTR4,0,0,0,NA,FALSE,FALSE
RCC1,0,0,0,NA,FALSE,FALSE
SNHG3,0,0,0,NA,FALSE,FALSE
TRNAU1AP,0,0,0,NA,FALSE,FALSE
SNHG12,0,0,0,NA,FALSE,FALSE
TAF12,0,0,0,NA,FALSE,FALSE
RAB42,0,0,0,NA,FALSE,FALSE
TAF12-DT,0,0,0,NA,FALSE,FALSE
ENSG00000270103,0,0,0,NA,FALSE,FALSE
GMEB1,0,0,0,NA,FALSE,FALSE
ENSG00000289291,0,0,0,NA,FALSE,FALSE
YTHDF2,0,0,0,NA,FALSE,FALSE
OPRD1,0,0,0,NA,FALSE,FALSE
ENSG00000233427,0,0,0,NA,FALSE,FALSE
EPB41,0,0,0,NA,FALSE,FALSE
TMEM200B,0,0,0,NA,FALSE,FALSE
ENSG00000225750,0,0,0,NA,FALSE,FALSE
SRSF4,0,0,0,NA,FALSE,FALSE
MECR,0,0,0,NA,FALSE,FALSE
ENSG00000237934,0,0,0,NA,FALSE,FALSE
PTPRU,0,0,0,NA,FALSE,FALSE
LINC01756,0,0,0,NA,FALSE,FALSE
ENSG00000228176,0,0,0,NA,FALSE,FALSE
ENSG00000284676,0,0,0,NA,FALSE,FALSE
LINC01648,0,0,0,NA,FALSE,FALSE
ENSG00000233372,0,0,0,NA,FALSE,FALSE
ENSG00000236335,0,0,0,NA,FALSE,FALSE
ENSG00000231949,0,0,0,NA,FALSE,FALSE
ENSG00000289710,0,0,0,NA,FALSE,FALSE
MATN1,0,0,0,NA,FALSE,FALSE
MATN1-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000287510,0,0,0,NA,FALSE,FALSE
LAPTM5,0,0,0,NA,FALSE,FALSE
ENSG00000229607,0,0,0,NA,FALSE,FALSE
LINC01778,0,0,0,NA,FALSE,FALSE
ENSG00000235143,0,0,0,NA,FALSE,FALSE
SDC3,0,0,0,NA,FALSE,FALSE
PUM1,0,0,0,NA,FALSE,FALSE
NKAIN1,0,0,0,NA,FALSE,FALSE
SNRNP40,0,0,0,NA,FALSE,FALSE
ZCCHC17,0,0,0,NA,FALSE,FALSE
ENSG00000229044,0,0,0,NA,FALSE,FALSE
FABP3,0,0,0,NA,FALSE,FALSE
SERINC2,0,0,0,NA,FALSE,FALSE
LINC01226,0,0,0,NA,FALSE,FALSE
ENSG00000229167,0,0,0,NA,FALSE,FALSE
TINAGL1,0,0,0,NA,FALSE,FALSE
HCRTR1,0,0,0,NA,FALSE,FALSE
PEF1,0,0,0,NA,FALSE,FALSE
PEF1-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000264078,0,0,0,NA,FALSE,FALSE
COL16A1,0,0,0,NA,FALSE,FALSE
ADGRB2,0,0,0,NA,FALSE,FALSE
ENSG00000254545,0,0,0,NA,FALSE,FALSE
SPOCD1,0,0,0,NA,FALSE,FALSE
ENSG00000203620,0,0,0,NA,FALSE,FALSE
ENSG00000269967,0,0,0,NA,FALSE,FALSE
PTP4A2,0,0,0,NA,FALSE,FALSE
ENSG00000288678,0,0,0,NA,FALSE,FALSE
ENSG00000228634,0,0,0,NA,FALSE,FALSE
ENSG00000284702,0,0,0,NA,FALSE,FALSE
KHDRBS1,0,0,0,NA,FALSE,FALSE
ENSG00000203325,0,0,0,NA,FALSE,FALSE
TMEM39B,0,0,0,2,TRUE,FALSE
KPNA6,0,0,0,NA,FALSE,FALSE
ENSG00000250135,0,0,0,NA,FALSE,FALSE
TXLNA,0,0,0,NA,FALSE,FALSE
CCDC28B,0,0,0,NA,FALSE,FALSE
ENSG00000224066,0,0,0,NA,FALSE,FALSE
IQCC,0,0,0,NA,FALSE,FALSE
DCDC2B,0,0,0,NA,FALSE,FALSE
TMEM234,0,0,0,NA,FALSE,FALSE
EIF3I,0,0,0,NA,FALSE,FALSE
ENSG00000291132,0,0,0,NA,FALSE,FALSE
ENSG00000290045,0,0,0,NA,FALSE,FALSE
FAM167B,0,0,0,NA,FALSE,FALSE
LCK,0,0,0,NA,FALSE,FALSE
HDAC1,0,0,0,NA,FALSE,FALSE
MARCKSL1,2,2,2,NA,FALSE,FALSE
ENSG00000233775,0,0,0,NA,FALSE,FALSE
TSSK3,0,0,0,NA,FALSE,FALSE
FAM229A,0,0,0,NA,FALSE,FALSE
BSDC1,0,0,0,NA,FALSE,FALSE
ZBTB8B,0,0,0,NA,FALSE,FALSE
ZBTB8A,0,0,0,NA,FALSE,FALSE
ZBTB8OS,0,0,0,NA,FALSE,FALSE
RBBP4,0,0,0,NA,FALSE,FALSE
SYNC,0,0,0,NA,FALSE,FALSE
ENSG00000224409,0,0,0,NA,FALSE,FALSE
KIAA1522,0,0,0,NA,FALSE,FALSE
YARS1,0,0,0,NA,FALSE,FALSE
S100PBP,0,0,0,NA,FALSE,FALSE
FNDC5,0,0,0,NA,FALSE,FALSE
HPCA,0,0,0,NA,FALSE,FALSE
TMEM54,0,0,0,NA,FALSE,FALSE
ENSG00000287691,0,0,0,NA,FALSE,FALSE
RNF19B,0,0,0,NA,FALSE,FALSE
ENSG00000236065,0,0,0,NA,FALSE,FALSE
AK2,0,0,0,NA,FALSE,FALSE
AZIN2,0,0,0,NA,FALSE,FALSE
TRIM62,0,0,0,NA,FALSE,FALSE
ENSG00000284721,0,0,0,NA,FALSE,FALSE
ZNF362,0,0,0,NA,FALSE,FALSE
ENSG00000270115,0,0,0,NA,FALSE,FALSE
A3GALT2,0,0,0,NA,FALSE,FALSE
ENSG00000225313,0,0,0,NA,FALSE,FALSE
PHC2,0,0,0,NA,FALSE,FALSE
PHC2-AS1,0,0,0,NA,FALSE,FALSE
ZSCAN20,0,0,0,NA,FALSE,FALSE
CSMD2,2,1,2,3,TRUE,FALSE
HMGB4,0,0,0,NA,FALSE,FALSE
CSMD2-AS1,0,0,0,NA,FALSE,FALSE
C1orf94,0,0,0,NA,FALSE,FALSE
ENSG00000287703,0,0,0,NA,FALSE,FALSE
SMIM12,0,0,0,NA,FALSE,FALSE
GJB5,0,0,0,NA,FALSE,FALSE
GJB4,0,0,0,NA,FALSE,FALSE
ENSG00000255811,0,0,0,NA,FALSE,FALSE
GJB3,0,0,0,NA,FALSE,FALSE
GJA4,0,0,0,NA,FALSE,FALSE
ENSG00000230163,0,0,0,NA,FALSE,FALSE
DLGAP3,0,0,0,2,TRUE,FALSE
TMEM35B,0,0,0,NA,FALSE,FALSE
ZMYM6,0,0,0,NA,FALSE,FALSE
ZMYM1,0,0,0,NA,FALSE,FALSE
ENSG00000284640,0,0,0,NA,FALSE,FALSE
SFPQ,0,0,0,NA,FALSE,FALSE
ZMYM4,0,0,0,NA,FALSE,FALSE
ZMYM4-AS1,0,0,0,NA,FALSE,FALSE
KIAA0319L,0,0,0,NA,FALSE,FALSE
NCDN,0,0,0,NA,FALSE,FALSE
TFAP2E-AS1,0,0,0,NA,FALSE,FALSE
TFAP2E,0,0,0,NA,FALSE,FALSE
PSMB2,0,0,0,NA,FALSE,FALSE
C1orf216,0,0,0,NA,FALSE,FALSE
CLSPN,0,0,0,NA,FALSE,FALSE
ENSG00000232335,0,0,0,NA,FALSE,FALSE
AGO4,0,0,0,2,TRUE,FALSE
AGO1,0,0,0,2,TRUE,FALSE
ENSG00000286899,0,0,0,NA,FALSE,FALSE
ENSG00000271914,0,0,0,NA,FALSE,FALSE
AGO3,0,0,0,2,TRUE,FALSE
ENSG00000271554,0,0,0,NA,FALSE,FALSE
TEKT2,0,0,0,NA,FALSE,FALSE
ADPRS,0,0,0,NA,FALSE,FALSE
COL8A2,0,0,0,NA,FALSE,FALSE
TRAPPC3,0,0,0,NA,FALSE,FALSE
MAP7D1,0,0,0,NA,FALSE,FALSE
THRAP3,0,0,0,NA,FALSE,FALSE
SH3D21,0,0,0,NA,FALSE,FALSE
EVA1B,0,0,0,NA,FALSE,FALSE
ENSG00000286379,0,0,0,NA,FALSE,FALSE
STK40,0,0,0,NA,FALSE,FALSE
LSM10,0,0,0,NA,FALSE,FALSE
OSCP1,0,0,0,NA,FALSE,FALSE
MRPS15,0,0,0,NA,FALSE,FALSE
CSF3R,0,0,0,NA,FALSE,FALSE
ENSG00000284705,0,0,0,NA,FALSE,FALSE
ENSG00000284720,0,0,0,NA,FALSE,FALSE
ENSG00000234481,0,0,0,NA,FALSE,FALSE
GRIK3,0,0,0,2,TRUE,FALSE
ENSG00000284650,0,0,0,NA,FALSE,FALSE
ENSG00000223944,0,0,0,NA,FALSE,FALSE
ZC3H12A-DT,0,0,0,NA,FALSE,FALSE
ZC3H12A,0,0,0,NA,FALSE,FALSE
MEAF6,0,0,0,NA,FALSE,FALSE
SNIP1,0,0,0,NA,FALSE,FALSE
DNALI1,0,0,0,NA,FALSE,FALSE
GNL2,0,0,0,NA,FALSE,FALSE
ENSG00000284748,0,0,0,NA,FALSE,FALSE
RSPO1,0,0,0,NA,FALSE,FALSE
C1orf109,0,0,0,NA,FALSE,FALSE
CDCA8,0,0,0,NA,FALSE,FALSE
EPHA10,0,0,0,NA,FALSE,FALSE
MANEAL,0,0,0,NA,FALSE,FALSE
ENSG00000233728,0,0,0,NA,FALSE,FALSE
YRDC,0,0,0,NA,FALSE,FALSE
C1orf122,0,0,0,NA,FALSE,FALSE
MTF1,0,0,0,2,TRUE,FALSE
ENSG00000230955,0,0,0,NA,FALSE,FALSE
INPP5B,0,0,0,NA,FALSE,FALSE
SF3A3,0,0,0,NA,FALSE,FALSE
FHL3,0,0,0,NA,FALSE,FALSE
UTP11,0,0,0,NA,FALSE,FALSE
POU3F1,0,0,0,NA,FALSE,FALSE
MIR3659HG,0,0,0,NA,FALSE,FALSE
LINC02786,0,0,0,NA,FALSE,FALSE
ENSG00000286552,0,0,0,NA,FALSE,FALSE
ENSG00000287987,0,0,0,NA,FALSE,FALSE
LINC01343,0,0,0,NA,FALSE,FALSE
LINC01685,0,0,0,NA,FALSE,FALSE
ENSG00000284632,0,0,0,NA,FALSE,FALSE
RRAGC,0,0,0,NA,FALSE,FALSE
RRAGC-DT,0,0,0,NA,FALSE,FALSE
MYCBP,0,0,0,NA,FALSE,FALSE
GJA9,0,0,0,NA,FALSE,FALSE
RHBDL2,0,0,0,NA,FALSE,FALSE
AKIRIN1,0,0,0,NA,FALSE,FALSE
NDUFS5,0,0,0,NA,FALSE,FALSE
MACF1,0,0,0,3,TRUE,FALSE
ENSG00000287422,0,0,0,NA,FALSE,FALSE
ENSG00000226438,0,0,0,NA,FALSE,FALSE
BMP8A,0,0,0,NA,FALSE,FALSE
PPIEL,0,0,0,NA,FALSE,FALSE
PABPC4,0,0,0,NA,FALSE,FALSE
PABPC4-AS1,0,0,0,NA,FALSE,FALSE
HEYL,0,0,0,NA,FALSE,FALSE
ENSG00000225903,0,0,0,NA,FALSE,FALSE
NT5C1A,0,0,0,NA,FALSE,FALSE
HPCAL4,0,0,0,NA,FALSE,FALSE
PPIE,0,0,0,NA,FALSE,FALSE
BMP8B,0,0,0,NA,FALSE,FALSE
OXCT2,0,0,0,NA,FALSE,FALSE
BMP8B-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000261798,0,0,0,NA,FALSE,FALSE
ENSG00000284719,0,0,0,NA,FALSE,FALSE
LINC02811,0,0,0,NA,FALSE,FALSE
TRIT1,0,0,0,NA,FALSE,FALSE
MYCL,0,0,0,NA,FALSE,FALSE
MYCL-AS1,0,0,0,NA,FALSE,FALSE
MFSD2A,0,0,0,NA,FALSE,FALSE
CAP1,0,0,0,NA,FALSE,FALSE
PPT1,0,0,0,NA,FALSE,FALSE
RLF,0,0,0,NA,FALSE,FALSE
TMCO2,0,0,0,NA,FALSE,FALSE
ZMPSTE24-DT,0,0,0,NA,FALSE,FALSE
ZMPSTE24,0,0,0,NA,FALSE,FALSE
COL9A2,0,0,0,NA,FALSE,FALSE
SMAP2,0,0,0,2,TRUE,FALSE
ENSG00000290111,0,0,0,NA,FALSE,FALSE
ENSG00000284677,0,0,0,NA,FALSE,FALSE
ZFP69B,0,0,0,NA,FALSE,FALSE
ENSG00000260920,0,0,0,NA,FALSE,FALSE
ZFP69,0,0,0,NA,FALSE,FALSE
EXO5-DT,0,0,0,NA,FALSE,FALSE
EXO5,0,0,0,NA,FALSE,FALSE
ENSG00000227278,0,0,0,NA,FALSE,FALSE
ENSG00000238186,0,0,0,NA,FALSE,FALSE
ZNF684,0,0,0,NA,FALSE,FALSE
ENSG00000286838,0,0,0,NA,FALSE,FALSE
RIMS3,0,0,0,2,TRUE,FALSE
ENSG00000287743,0,0,0,NA,FALSE,FALSE
ENSG00000237899,0,0,0,NA,FALSE,FALSE
NFYC-AS1,0,0,0,NA,FALSE,FALSE
NFYC,0,0,0,NA,FALSE,FALSE
KCNQ4,0,0,0,NA,FALSE,FALSE
CITED4,0,0,0,NA,FALSE,FALSE
ENSG00000229528,0,0,0,NA,FALSE,FALSE
ENSG00000286668,0,0,0,NA,FALSE,FALSE
CTPS1,0,0,0,3,TRUE,FALSE
SLFNL1-AS1,0,0,0,NA,FALSE,FALSE
SLFNL1,0,0,0,NA,FALSE,FALSE
SCMH1,0,0,0,NA,FALSE,FALSE
ENSG00000287400,0,0,0,NA,FALSE,FALSE
SCMH1-DT,0,0,0,NA,FALSE,FALSE
ENSG00000291157,0,0,0,NA,FALSE,FALSE
FOXO6,0,0,0,NA,FALSE,FALSE
FOXO6-AS1,0,0,0,NA,FALSE,FALSE
EDN2,0,0,0,NA,FALSE,FALSE
HIVEP3,0,0,0,2,TRUE,FALSE
ENSG00000230881,0,0,0,NA,FALSE,FALSE
ENSG00000284895,0,0,0,NA,FALSE,FALSE
ENSG00000287587,0,0,0,NA,FALSE,FALSE
GUCA2B,0,0,0,NA,FALSE,FALSE
GUCA2A,0,0,0,NA,FALSE,FALSE
FOXJ3,0,0,0,NA,FALSE,FALSE
ENSG00000227527,0,0,0,NA,FALSE,FALSE
RIMKLA,0,0,0,NA,FALSE,FALSE
ZMYND12,0,0,0,NA,FALSE,FALSE
PPCS,0,0,0,NA,FALSE,FALSE
CCDC30,0,0,0,NA,FALSE,FALSE
PPIH,0,0,0,NA,FALSE,FALSE
ENSG00000285728,0,0,0,NA,FALSE,FALSE
ENSG00000234917,0,0,0,NA,FALSE,FALSE
YBX1,0,0,0,NA,FALSE,FALSE
CLDN19,0,0,0,NA,FALSE,FALSE
P3H1,0,0,0,NA,FALSE,FALSE
C1orf50,0,0,0,NA,FALSE,FALSE
C1orf50-AS1,0,0,0,NA,FALSE,FALSE
TMEM269,0,0,0,NA,FALSE,FALSE
SVBP,0,0,0,NA,FALSE,FALSE
ERMAP,0,0,0,NA,FALSE,FALSE
ZNF691-DT,0,0,0,NA,FALSE,FALSE
ZNF691,0,0,0,NA,FALSE,FALSE
ENSG00000288955,0,0,0,NA,FALSE,FALSE
SLC2A1,0,0,0,NA,FALSE,FALSE
SLC2A1-DT,0,0,0,NA,FALSE,FALSE
ENSG00000283973,0,0,0,NA,FALSE,FALSE
CFAP144,0,0,0,NA,FALSE,FALSE
EBNA1BP2,0,0,0,NA,FALSE,FALSE
CFAP57,0,0,0,NA,FALSE,FALSE
TMEM125,0,0,0,NA,FALSE,FALSE
C1orf210,0,0,0,NA,FALSE,FALSE
TIE1,0,0,0,NA,FALSE,FALSE
MPL,0,0,0,NA,FALSE,FALSE
ENSG00000287113,0,0,0,NA,FALSE,FALSE
CDC20-DT,0,0,0,NA,FALSE,FALSE
CDC20,0,0,0,NA,FALSE,FALSE
ELOVL1,0,0,0,NA,FALSE,FALSE
ENSG00000288772,0,0,0,NA,FALSE,FALSE
MED8,0,0,0,NA,FALSE,FALSE
MED8-AS1,0,0,0,NA,FALSE,FALSE
SZT2,0,0,0,NA,FALSE,FALSE
SZT2-AS1,0,0,0,NA,FALSE,FALSE
HYI,0,0,0,NA,FALSE,FALSE
HYI-AS1,0,0,0,NA,FALSE,FALSE
PTPRF,0,0,0,NA,FALSE,FALSE
KDM4A,0,0,0,NA,FALSE,FALSE
KDM4A-AS1,0,0,0,NA,FALSE,FALSE
ST3GAL3,0,0,0,NA,FALSE,FALSE
ST3GAL3-AS1,0,0,0,NA,FALSE,FALSE
ARTN,0,0,0,NA,FALSE,FALSE
LINC02918,0,0,0,NA,FALSE,FALSE
ENSG00000288573,0,0,0,NA,FALSE,FALSE
IPO13,0,0,0,NA,FALSE,FALSE
ENSG00000285649,0,0,0,NA,FALSE,FALSE
DPH2,0,0,0,NA,FALSE,FALSE
ATP6V0B,0,0,0,NA,FALSE,FALSE
B4GALT2,0,0,0,NA,FALSE,FALSE
CCDC24,0,0,0,NA,FALSE,FALSE
SLC6A9,0,0,0,NA,FALSE,FALSE
ENSG00000230615,0,0,0,NA,FALSE,FALSE
KLF17,0,0,0,NA,FALSE,FALSE
KLF18,0,0,0,NA,FALSE,FALSE
DMAP1,0,0,0,NA,FALSE,FALSE
ERI3,0,0,0,NA,FALSE,FALSE
ERI3-IT1,0,0,0,NA,FALSE,FALSE
RNF220,0,0,0,NA,FALSE,FALSE
TMEM53,0,0,0,NA,FALSE,FALSE
ARMH1,0,0,0,NA,FALSE,FALSE
KIF2C,0,0,0,NA,FALSE,FALSE
ENSG00000225721,0,0,0,NA,FALSE,FALSE
RPS8,3,2,3,NA,FALSE,FALSE
BEST4,0,0,0,NA,FALSE,FALSE
PLK3,0,0,0,NA,FALSE,FALSE
DYNLT4,0,0,0,NA,FALSE,FALSE
ENSG00000290041,0,0,0,NA,FALSE,FALSE
BTBD19,0,0,0,NA,FALSE,FALSE
PTCH2,0,0,0,NA,FALSE,FALSE
EIF2B3,0,0,0,NA,FALSE,FALSE
HECTD3,0,0,0,NA,FALSE,FALSE
UROD,0,0,0,NA,FALSE,FALSE
ZSWIM5,0,0,0,NA,FALSE,FALSE
LINC01144,0,0,0,NA,FALSE,FALSE
HPDL,0,0,0,NA,FALSE,FALSE
MUTYH,0,0,0,NA,FALSE,FALSE
TOE1,0,0,0,NA,FALSE,FALSE
TESK2,0,0,0,NA,FALSE,FALSE
CCDC163,0,0,0,NA,FALSE,FALSE
MMACHC,0,0,0,NA,FALSE,FALSE
PRDX1,0,0,0,NA,FALSE,FALSE
AKR1A1,0,0,0,NA,FALSE,FALSE
ENSG00000289407,0,0,0,NA,FALSE,FALSE
NASP,0,0,0,3,TRUE,FALSE
CCDC17,0,0,0,NA,FALSE,FALSE
GPBP1L1,0,0,0,NA,FALSE,FALSE
TMEM69,0,0,0,NA,FALSE,FALSE
IPP,0,0,0,NA,FALSE,FALSE
ENSG00000230896,0,0,0,NA,FALSE,FALSE
MAST2,0,0,0,NA,FALSE,FALSE
PIK3R3,0,0,0,NA,FALSE,FALSE
ENSG00000226957,0,0,0,NA,FALSE,FALSE
ENSG00000227857,0,0,0,NA,FALSE,FALSE
TSPAN1,0,0,0,NA,FALSE,FALSE
P3R3URF,0,0,0,NA,FALSE,FALSE
POMGNT1,0,0,0,1,TRUE,FALSE
LURAP1,0,0,0,NA,FALSE,FALSE
RAD54L,0,0,0,NA,FALSE,FALSE
LRRC41,0,0,0,NA,FALSE,FALSE
UQCRH,0,0,0,NA,FALSE,FALSE
NSUN4,0,0,0,NA,FALSE,FALSE
FAAH,0,0,0,NA,FALSE,FALSE
ENSG00000291138,0,0,0,NA,FALSE,FALSE
LINC01398,0,0,0,NA,FALSE,FALSE
DMBX1,0,0,0,NA,FALSE,FALSE
TMEM275,0,0,0,NA,FALSE,FALSE
MKNK1-AS1,0,0,0,NA,FALSE,FALSE
KNCN,0,0,0,NA,FALSE,FALSE
MKNK1,0,0,0,NA,FALSE,FALSE
MOB3C,0,0,0,NA,FALSE,FALSE
