Name,pathway_id,pathway_label,pathway_source
S-Adenosyl-L-Homocysteine,R-HSA-9694686,Replication of the SARS-CoV-2 genome,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9694786,Transcription of SARS-CoV-2 sgRNAs,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9710421,Defective pyroptosis,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9748787,Azathioprine ADME,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9759218,Cobalamin (Cbl) metabolism,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9772572,Early SARS-CoV-2 Infection Events,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9772573,Late SARS-CoV-2 Infection Events,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9816359,Maternal to zygotic transition (MZT),reactome
S-Adenosyl-L-Homocysteine,R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9820965,"Respiratory syncytial virus (RSV) genome replication, transcription and translation",reactome
S-Adenosyl-L-Homocysteine,R-HSA-9821993,Replacement of protamines by nucleosomes in the male pronucleus,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9828642,Respiratory syncytial virus genome transcription,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9842860,Regulation of endogenous retroelements,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9843940,Regulation of endogenous retroelements by KRAB-ZFP proteins,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9843970,Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex,reactome
S-Adenosyl-L-Homocysteine,R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),reactome
S-Adenosyl-L-Homocysteine,R-HSA-9854311,Maturation of TCA enzymes and regulation of TCA cycle,reactome
S-Adenosyl-L-Homocysteine,WP1533,Vitamin B12 metabolism,wiki
S-Adenosyl-L-Homocysteine,WP1589,Folate-alcohol and cancer pathway hypotheses,wiki
S-Adenosyl-L-Homocysteine,WP176,Folate metabolism,wiki
S-Adenosyl-L-Homocysteine,WP2333,Trans-sulfuration pathway,wiki
S-Adenosyl-L-Homocysteine,WP241,One-carbon metabolism,wiki
S-Adenosyl-L-Homocysteine,WP2436,Dopamine metabolism,wiki
S-Adenosyl-L-Homocysteine,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
S-Adenosyl-L-Homocysteine,WP2533,Glycerophospholipid biosynthetic pathway,wiki
S-Adenosyl-L-Homocysteine,WP3391,Senescence-associated secretory phenotype (SASP),wiki
S-Adenosyl-L-Homocysteine,WP3580,Methionine de novo and salvage pathway,wiki
S-Adenosyl-L-Homocysteine,WP3933,Kennedy pathway from sphingolipids,wiki
S-Adenosyl-L-Homocysteine,WP3996,Ethanol effects on histone modifications,wiki
S-Adenosyl-L-Homocysteine,WP4259,Disorders of folate metabolism and transport,wiki
S-Adenosyl-L-Homocysteine,WP4271,Vitamin B12 disorders,wiki
S-Adenosyl-L-Homocysteine,WP4288,MTHFR deficiency,wiki
S-Adenosyl-L-Homocysteine,WP4292,Methionine metabolism leading to sulfur amino acids and related disorders,wiki
S-Adenosyl-L-Homocysteine,WP4504,Cysteine and methionine catabolism,wiki
S-Adenosyl-L-Homocysteine,WP4932,7q11.23 copy number variation syndrome,wiki
S-Adenosyl-L-Homocysteine,WP5150,Spina bifida,wiki
S-Adenosyl-L-Homocysteine,WP5190,Creatine pathway,wiki
S-Adenosyl-L-Homocysteine,WP5233,Arsenic metabolism and reactive oxygen species generation,wiki
S-Adenosyl-L-Homocysteine,WP5351,Kleefstra syndrome,wiki
S-Adenosyl-L-Homocysteine,WP704,Methylation pathways,wiki
D-Pantothenic Acid,map00410,beta-Alanine metabolism,kegg
D-Pantothenic Acid,map00770,Pantothenate and CoA Biosynthesis,kegg
D-Pantothenic Acid,R-HSA-196783,Coenzyme A biosynthesis,reactome
D-Pantothenic Acid,R-HSA-199220,Vitamin B5 (pantothenate) metabolism,reactome
D-Pantothenic Acid,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
D-Pantothenic Acid,WP4577,Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway,wiki
D-Pantothenic Acid,WP5172,Iron metabolism disorders,wiki
D-(+)-Tryptophan,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),reactome
D-(+)-Tryptophan,R-HSA-9717189,Sensory perception of taste,reactome
D-(+)-Tryptophan,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",reactome
D-(+)-Tryptophan,WP5078,T cell modulation in pancreatic cancer,wiki
D-Panthenol,map00770,Pantothenate and CoA Biosynthesis,kegg
L-Kynurenine,map00380,Tryptophan metabolism,kegg
L-Kynurenine,R-HSA-71240,Tryptophan catabolism,reactome
L-Kynurenine,WP2485,NAD biosynthesis II from tryptophan,wiki
L-Kynurenine,WP3645,NAD+ biosynthetic pathways,wiki
L-Kynurenine,WP4210,Tryptophan catabolism leading to NAD+ production,wiki
L-Kynurenine,WP5414,IDO metabolic pathway,wiki
Propionylcarnitine,R-HSA-389887,Beta-oxidation of pristanoyl-CoA,reactome
Propionylcarnitine,R-HSA-390918,Peroxisomal lipid metabolism,reactome
Propionylcarnitine,WP4236,Krebs cycle disorders,wiki
Propionylcarnitine,WP4686,"Leucine, isoleucine and valine metabolism",wiki
Biotin,map00020,Citric Acid Cycle,kegg
Biotin,map00250,"Alanine, aspartate and glutamate metabolism",kegg
Biotin,map00280,"Valine, leucine and isoleucine degradation",kegg
Biotin,map00620,Pyruvate metabolism,kegg
Biotin,map00640,Propanoate metabolism,kegg
Biotin,map00780,Biotin Metabolism,kegg
Biotin,map00910,Nitrogen metabolism,kegg
Biotin,R-HSA-196780,Biotin transport and metabolism,reactome
Biotin,R-HSA-3296482,Defects in vitamin and cofactor metabolism,reactome
Biotin,R-HSA-3323169,Defects in biotin (Btn) metabolism,reactome
Biotin,R-HSA-3371599,Defective HLCS causes multiple carboxylase deficiency,reactome
Biotin,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Biotin,WP4686,"Leucine, isoleucine and valine metabolism",wiki
Biotin,WP5031,"Biotin metabolism, including IMDs",wiki
Glucose 1-Phosphate,map00052,Galactose Metabolism,kegg
Glucose 1-Phosphate,map00520,Amino Sugar Metabolism,kegg
Glucose 1-Phosphate,R-HSA-156588,Glucuronidation,reactome
Glucose 1-Phosphate,R-HSA-173599,"Formation of the active cofactor, UDP-glucuronate",reactome
Glucose 1-Phosphate,R-HSA-3322077,Glycogen synthesis,reactome
Glucose 1-Phosphate,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
Glucose 1-Phosphate,R-HSA-480985,Synthesis of dolichyl-phosphate-glucose,reactome
Glucose 1-Phosphate,R-HSA-70221,Glycogen breakdown (glycogenolysis),reactome
Glucose 1-Phosphate,R-HSA-70370,Galactose catabolism,reactome
Glucose 1-Phosphate,R-HSA-8982491,Glycogen metabolism,reactome
Glucose 1-Phosphate,WP3602,Metabolism overview,wiki
Glucose 1-Phosphate,WP4297,Thiamine metabolic pathways,wiki
Glucose 1-Phosphate,WP500,Glycogen synthesis and degradation,wiki
Glucose 1-Phosphate,WP5043,Pentose phosphate pathway in senescent cells,wiki
Glucose 1-Phosphate,WP5173,Disorders of galactose metabolism,wiki
Glucose 1-Phosphate,WP5178,Disorders of fructose metabolism,wiki
Glucose 1-Phosphate,WP5312,Metabolic pathways of fibroblasts,wiki
Glucose 1-Phosphate,WP5314,Lactate shuttle in glial cells,wiki
Glucose 1-Phosphate,WP698,Glucuronidation,wiki
(R)-Pantetheine,map00640,Propanoate metabolism,kegg
(R)-Pantetheine,map00770,Pantothenate and CoA Biosynthesis,kegg
(R)-Pantetheine,R-HSA-199220,Vitamin B5 (pantothenate) metabolism,reactome
(R)-Pantetheine,WP5345,1p36 copy number variation syndrome,wiki
Phenylacetylglutamine,map00360,Phenylalanine and Tyrosine Metabolism,kegg
Phenylacetylglutamine,R-HSA-156587,Amino Acid conjugation,reactome
Phenylacetylglutamine,R-HSA-159424,Conjugation of carboxylic acids,reactome
Phenylacetylglutamine,R-HSA-177162,Conjugation of phenylacetate with glutamine,reactome
Guanosine,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Guanosine,R-HSA-5260271,Diseases of Immune System,reactome
Guanosine,R-HSA-5602358,Diseases associated with the TLR signaling cascade,reactome
Guanosine,R-HSA-5619063,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),reactome
Guanosine,R-HSA-5686938,Regulation of TLR by endogenous ligand,reactome
Guanosine,R-HSA-74217,Purine salvage,reactome
Guanosine,R-HSA-74259,Purine catabolism,reactome
Guanosine,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,reactome
Guanosine,R-HSA-8956319,Nucleotide catabolism,reactome
Guanosine,R-HSA-8956321,Nucleotide salvage,reactome
Guanosine,R-HSA-9735763,Defective PNP disrupts phosphorolysis of (deoxy)guanosine and (deoxy)inosine,reactome
Guanosine,R-HSA-9735786,Nucleotide catabolism defects,reactome
Guanosine,R-HSA-9735804,Diseases of nucleotide metabolism,reactome
Guanosine,R-HSA-9824856,Defective regulation of TLR7 by endogenous ligand,reactome
Guanosine,WP4224,Purine metabolism and related disorders,wiki
Guanosine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
Guanosine,WP4792,Purine metabolism,wiki
N2-Methylguanosine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
N-Acetyl-1-Aspartylglutamic Acid,R-HSA-8963693,Aspartate and asparagine metabolism,reactome
N-Acetyl-1-Aspartylglutamic Acid,R-HSA-8964539,Glutamate and glutamine metabolism,reactome
L-Glutathione Oxidized,map00250,"Alanine, aspartate and glutamate metabolism",kegg
L-Glutathione Oxidized,map00480,Glutathione metabolism,kegg
L-Glutathione Oxidized,map00590,Arachidonic Acid Metabolism,kegg
L-Glutathione Oxidized,WP100,Glutathione metabolism,wiki
L-Glutathione Oxidized,WP2289,Drug induction of bile acid pathway,wiki
L-Glutathione Oxidized,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
L-Glutathione Oxidized,WP4313,Ferroptosis,wiki
L-Glutathione Oxidized,WP5233,Arsenic metabolism and reactive oxygen species generation,wiki
L-Glutathione Oxidized,WP692,Sulfation biotransformation reaction,wiki
L-Glutathione Oxidized Hexhydrate,map00250,"Alanine, aspartate and glutamate metabolism",kegg
L-Glutathione Oxidized Hexhydrate,map00480,Glutathione metabolism,kegg
L-Glutathione Oxidized Hexhydrate,map00590,Arachidonic Acid Metabolism,kegg
L-Glutathione Oxidized Hexhydrate,WP100,Glutathione metabolism,wiki
L-Glutathione Oxidized Hexhydrate,WP2289,Drug induction of bile acid pathway,wiki
L-Glutathione Oxidized Hexhydrate,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
L-Glutathione Oxidized Hexhydrate,WP4313,Ferroptosis,wiki
L-Glutathione Oxidized Hexhydrate,WP5233,Arsenic metabolism and reactive oxygen species generation,wiki
L-Glutathione Oxidized Hexhydrate,WP692,Sulfation biotransformation reaction,wiki
L-Glutathione (Reduced),map00250,"Alanine, aspartate and glutamate metabolism",kegg
L-Glutathione (Reduced),map00480,Glutathione metabolism,kegg
L-Glutathione (Reduced),map00590,Arachidonic Acid Metabolism,kegg
L-Glutathione (Reduced),map00620,Pyruvate metabolism,kegg
L-Glutathione (Reduced),R-HSA-1222499,Latent infection - Other responses of Mtb to phagocytosis,reactome
L-Glutathione (Reduced),R-HSA-1222538,Tolerance by Mtb to nitric oxide produced by macrophages,reactome
L-Glutathione (Reduced),R-HSA-1222556,ROS and RNS production in phagocytes,reactome
L-Glutathione (Reduced),R-HSA-156581,Methylation,reactome
L-Glutathione (Reduced),R-HSA-156590,Glutathione conjugation,reactome
L-Glutathione (Reduced),R-HSA-1614517,Sulfide oxidation to sulfate,reactome
L-Glutathione (Reduced),R-HSA-1614558,Degradation of cysteine and homocysteine,reactome
L-Glutathione (Reduced),R-HSA-1614635,Sulfur amino acid metabolism,reactome
L-Glutathione (Reduced),R-HSA-174403,Glutathione synthesis and recycling,reactome
L-Glutathione (Reduced),R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism",reactome
L-Glutathione (Reduced),R-HSA-196836,Vitamin C (ascorbate) metabolism,reactome
L-Glutathione (Reduced),R-HSA-204174,Regulation of pyruvate dehydrogenase (PDH) complex,reactome
L-Glutathione (Reduced),R-HSA-2142688,Synthesis of 5-eicosatetraenoic acids,reactome
L-Glutathione (Reduced),R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),reactome
L-Glutathione (Reduced),R-HSA-2142712,Synthesis of 12-eicosatetraenoic acid derivatives,reactome
L-Glutathione (Reduced),R-HSA-2142770,Synthesis of 15-eicosatetraenoic acid derivatives,reactome
L-Glutathione (Reduced),R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),reactome
L-Glutathione (Reduced),R-HSA-2408499,Formation of selenosugars for excretion,reactome
L-Glutathione (Reduced),R-HSA-2408550,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se,reactome
L-Glutathione (Reduced),R-HSA-3299685,Detoxification of Reactive Oxygen Species,reactome
L-Glutathione (Reduced),R-HSA-499943,Interconversion of nucleotide di- and triphosphates,reactome
L-Glutathione (Reduced),R-HSA-5423646,Aflatoxin activation and detoxification,reactome
L-Glutathione (Reduced),R-HSA-5579022,Defective GGT1 causes GLUTH,reactome
L-Glutathione (Reduced),R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,reactome
L-Glutathione (Reduced),R-HSA-5628897,TP53 Regulates Metabolic Genes,reactome
L-Glutathione (Reduced),R-HSA-70268,Pyruvate metabolism,reactome
L-Glutathione (Reduced),R-HSA-8963684,Tyrosine catabolism,reactome
L-Glutathione (Reduced),R-HSA-8963691,Phenylalanine and tyrosine metabolism,reactome
L-Glutathione (Reduced),R-HSA-9018676,Biosynthesis of D-series resolvins,reactome
L-Glutathione (Reduced),R-HSA-9018677,Biosynthesis of DHA-derived SPMs,reactome
L-Glutathione (Reduced),R-HSA-9018679,Biosynthesis of EPA-derived SPMs,reactome
L-Glutathione (Reduced),R-HSA-9018896,Biosynthesis of E-series 18(S)-resolvins,reactome
L-Glutathione (Reduced),R-HSA-9020265,Biosynthesis of aspirin-triggered D-series resolvins,reactome
L-Glutathione (Reduced),R-HSA-9023661,Biosynthesis of E-series 18(R)-resolvins,reactome
L-Glutathione (Reduced),R-HSA-9026395,Biosynthesis of DHA-derived sulfido conjugates,reactome
L-Glutathione (Reduced),R-HSA-9026762,Biosynthesis of maresin conjugates in tissue regeneration (MCTR),reactome
L-Glutathione (Reduced),R-HSA-9026766,Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR),reactome
L-Glutathione (Reduced),R-HSA-9635486,Infection with Mycobacterium tuberculosis,reactome
L-Glutathione (Reduced),R-HSA-9748787,Azathioprine ADME,reactome
L-Glutathione (Reduced),R-HSA-9753281,Paracetamol ADME,reactome
L-Glutathione (Reduced),R-HSA-9759218,Cobalamin (Cbl) metabolism,reactome
L-Glutathione (Reduced),R-HSA-9861718,Regulation of pyruvate metabolism,reactome
L-Glutathione (Reduced),WP100,Glutathione metabolism,wiki
L-Glutathione (Reduced),WP1438,Influenza A virus infection,wiki
L-Glutathione (Reduced),WP1495,Glycine metabolism,wiki
L-Glutathione (Reduced),WP2333,Trans-sulfuration pathway,wiki
L-Glutathione (Reduced),WP2436,Dopamine metabolism,wiki
L-Glutathione (Reduced),WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
L-Glutathione (Reduced),WP314,Fas ligand pathway and stress induction of heat shock proteins,wiki
L-Glutathione (Reduced),WP3287,Overview of nanoparticle effects,wiki
L-Glutathione (Reduced),WP4233,Acrylamide biotransformation and exposure biomarkers,wiki
L-Glutathione (Reduced),WP4290,Metabolic reprogramming in colon cancer,wiki
L-Glutathione (Reduced),WP4313,Ferroptosis,wiki
L-Glutathione (Reduced),WP4487,Ophthalmate biosynthesis in hepatocytes,wiki
L-Glutathione (Reduced),WP4504,Cysteine and methionine catabolism,wiki
L-Glutathione (Reduced),WP4518,"Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases",wiki
L-Glutathione (Reduced),WP4584,Biomarkers for pyrimidine metabolism disorders,wiki
L-Glutathione (Reduced),WP4900,Purinergic signaling,wiki
L-Glutathione (Reduced),WP5030,Ethylmalonic encephalopathy,wiki
L-Glutathione (Reduced),WP5171,Leukotriene metabolic pathway,wiki
L-Glutathione (Reduced),WP5213,Amino acid metabolism in triple-negative breast cancer cells,wiki
L-Glutathione (Reduced),WP5233,Arsenic metabolism and reactive oxygen species generation,wiki
L-Glutathione (Reduced),WP5238,Cholestasis,wiki
L-Glutathione (Reduced),WP692,Sulfation biotransformation reaction,wiki
5'-Cytidylic Acid,R-HSA-1483076,Synthesis of CL,reactome
5'-Cytidylic Acid,R-HSA-1483148,Synthesis of PG,reactome
5'-Cytidylic Acid,R-HSA-1483191,Synthesis of PC,reactome
5'-Cytidylic Acid,R-HSA-1483213,Synthesis of PE,reactome
5'-Cytidylic Acid,R-HSA-1483226,Synthesis of PI,reactome
5'-Cytidylic Acid,R-HSA-157579,Telomere Maintenance,reactome
5'-Cytidylic Acid,R-HSA-1638074,Keratan sulfate/keratin metabolism,reactome
5'-Cytidylic Acid,R-HSA-1660662,Glycosphingolipid metabolism,reactome
5'-Cytidylic Acid,R-HSA-174414,Processive synthesis on the C-strand of the telomere,reactome
5'-Cytidylic Acid,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,reactome
5'-Cytidylic Acid,R-HSA-174437,Removal of the Flap Intermediate from the C-strand,reactome
5'-Cytidylic Acid,R-HSA-180786,Extension of Telomeres,reactome
5'-Cytidylic Acid,R-HSA-1912420,Pre-NOTCH Processing in Golgi,reactome
5'-Cytidylic Acid,R-HSA-1912422,Pre-NOTCH Expression and Processing,reactome
5'-Cytidylic Acid,R-HSA-2022854,Keratan sulfate biosynthesis,reactome
5'-Cytidylic Acid,R-HSA-4085001,Sialic acid metabolism,reactome
5'-Cytidylic Acid,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
5'-Cytidylic Acid,R-HSA-429914,Deadenylation-dependent mRNA decay,reactome
5'-Cytidylic Acid,R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease,reactome
5'-Cytidylic Acid,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,reactome
5'-Cytidylic Acid,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
5'-Cytidylic Acid,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,reactome
5'-Cytidylic Acid,R-HSA-5173105,O-linked glycosylation,reactome
5'-Cytidylic Acid,R-HSA-5619037,Defective SLC35A1 causes congenital disorder of glycosylation 2F (CDG2F),reactome
5'-Cytidylic Acid,R-HSA-5663020,Defective SLC35A1 causes congenital disorder of glycosylation 2F (CDG2F),reactome
5'-Cytidylic Acid,R-HSA-69166,Removal of the Flap Intermediate,reactome
5'-Cytidylic Acid,R-HSA-69183,Processive synthesis on the lagging strand,reactome
5'-Cytidylic Acid,R-HSA-69186,Lagging Strand Synthesis,reactome
5'-Cytidylic Acid,R-HSA-69190,DNA strand elongation,reactome
5'-Cytidylic Acid,R-HSA-69239,Synthesis of DNA,reactome
5'-Cytidylic Acid,R-HSA-727802,Transport of nucleotide sugars,reactome
5'-Cytidylic Acid,R-HSA-73614,Pyrimidine salvage,reactome
5'-Cytidylic Acid,R-HSA-73621,Pyrimidine catabolism,reactome
5'-Cytidylic Acid,R-HSA-73886,Chromosome Maintenance,reactome
5'-Cytidylic Acid,R-HSA-8850843,Phosphate bond hydrolysis by NTPDase proteins,reactome
5'-Cytidylic Acid,R-HSA-8956319,Nucleotide catabolism,reactome
5'-Cytidylic Acid,R-HSA-8956321,Nucleotide salvage,reactome
5'-Cytidylic Acid,R-HSA-9033658,Blood group systems biosynthesis,reactome
5'-Cytidylic Acid,R-HSA-9037629,Lewis blood group biosynthesis,reactome
5'-Cytidylic Acid,R-HSA-913709,O-linked glycosylation of mucins,reactome
5'-Cytidylic Acid,R-HSA-9660826,Purinergic signaling in leishmaniasis infection,reactome
5'-Cytidylic Acid,R-HSA-9664424,Cell recruitment (pro-inflammatory response),reactome
5'-Cytidylic Acid,R-HSA-9683673,Maturation of protein 3a,reactome
5'-Cytidylic Acid,R-HSA-9683701,Translation of Structural Proteins,reactome
5'-Cytidylic Acid,R-HSA-9694635,Translation of Structural Proteins,reactome
5'-Cytidylic Acid,R-HSA-9694719,Maturation of protein 3a,reactome
5'-Cytidylic Acid,R-HSA-977068,Termination of O-glycan biosynthesis,reactome
5'-Cytidylic Acid,R-HSA-9772573,Late SARS-CoV-2 Infection Events,reactome
5'-Cytidylic Acid,R-HSA-9840309,Glycosphingolipid biosynthesis,reactome
5'-Cytidylic Acid,WP2533,Glycerophospholipid biosynthetic pathway,wiki
5'-Cytidylic Acid,WP3933,Kennedy pathway from sphingolipids,wiki
5'-Cytidylic Acid,WP4022,Pyrimidine metabolism,wiki
5'-Cytidylic Acid,WP4225,Pyrimidine metabolism and related diseases,wiki
5'-Cytidylic Acid,WP4584,Biomarkers for pyrimidine metabolism disorders,wiki
5'-Cytidylic Acid,WP4949,16p11.2 proximal deletion syndrome,wiki
Uridine Monophosphate,R-HSA-157579,Telomere Maintenance,reactome
Uridine Monophosphate,R-HSA-1638074,Keratan sulfate/keratin metabolism,reactome
Uridine Monophosphate,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,reactome
Uridine Monophosphate,R-HSA-174414,Processive synthesis on the C-strand of the telomere,reactome
Uridine Monophosphate,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,reactome
Uridine Monophosphate,R-HSA-174437,Removal of the Flap Intermediate from the C-strand,reactome
Uridine Monophosphate,R-HSA-180786,Extension of Telomeres,reactome
Uridine Monophosphate,R-HSA-2022854,Keratan sulfate biosynthesis,reactome
Uridine Monophosphate,R-HSA-2022928,HS-GAG biosynthesis,reactome
Uridine Monophosphate,R-HSA-3322077,Glycogen synthesis,reactome
Uridine Monophosphate,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Uridine Monophosphate,R-HSA-429914,Deadenylation-dependent mRNA decay,reactome
Uridine Monophosphate,R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease,reactome
Uridine Monophosphate,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,reactome
Uridine Monophosphate,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
Uridine Monophosphate,R-HSA-480985,Synthesis of dolichyl-phosphate-glucose,reactome
Uridine Monophosphate,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,reactome
Uridine Monophosphate,R-HSA-500753,Pyrimidine biosynthesis,reactome
Uridine Monophosphate,R-HSA-5619072,Defective SLC35A2 causes congenital disorder of glycosylation 2M (CDG2M),reactome
Uridine Monophosphate,R-HSA-5619083,"Defective SLC35A3 causes arthrogryposis, mental retardation, and seizures (AMRS)",reactome
Uridine Monophosphate,R-HSA-69166,Removal of the Flap Intermediate,reactome
Uridine Monophosphate,R-HSA-69183,Processive synthesis on the lagging strand,reactome
Uridine Monophosphate,R-HSA-69186,Lagging Strand Synthesis,reactome
Uridine Monophosphate,R-HSA-69190,DNA strand elongation,reactome
Uridine Monophosphate,R-HSA-69239,Synthesis of DNA,reactome
Uridine Monophosphate,R-HSA-727802,Transport of nucleotide sugars,reactome
Uridine Monophosphate,R-HSA-73614,Pyrimidine salvage,reactome
Uridine Monophosphate,R-HSA-73621,Pyrimidine catabolism,reactome
Uridine Monophosphate,R-HSA-73886,Chromosome Maintenance,reactome
Uridine Monophosphate,R-HSA-8850843,Phosphate bond hydrolysis by NTPDase proteins,reactome
Uridine Monophosphate,R-HSA-8956319,Nucleotide catabolism,reactome
Uridine Monophosphate,R-HSA-8956320,Nucleotide biosynthesis,reactome
Uridine Monophosphate,R-HSA-8956321,Nucleotide salvage,reactome
Uridine Monophosphate,R-HSA-8982491,Glycogen metabolism,reactome
Uridine Monophosphate,R-HSA-9660826,Purinergic signaling in leishmaniasis infection,reactome
Uridine Monophosphate,R-HSA-9664424,Cell recruitment (pro-inflammatory response),reactome
Uridine Monophosphate,WP4022,Pyrimidine metabolism,wiki
Uridine Monophosphate,WP4225,Pyrimidine metabolism and related diseases,wiki
Uridine Monophosphate,WP4584,Biomarkers for pyrimidine metabolism disorders,wiki
Uridine Monophosphate,WP4595,Urea cycle and associated pathways,wiki
Uridine Monophosphate,WP4784,Proteoglycan biosynthesis,wiki
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-109703,PKB-mediated events,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-109704,PI3K Cascade,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-111885,Opioid Signalling,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-111931,PKA-mediated phosphorylation of CREB,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-111933,Calmodulin induced events,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-111957,Cam-PDE 1 activation,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-111996,Ca-dependent events,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-111997,CaM pathway,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-112040,G-protein mediated events,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-112043,PLC beta mediated events,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-112399,IRS-mediated signalling,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-1296061,HCN channels,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-1296071,Potassium Channels,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-1489509,DAG and IP3 signaling,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-163359,Glucagon signaling in metabolic regulation,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-163615,PKA activation,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-164378,PKA activation in glucagon signalling,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-165160,PDE3B signalling,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-170660,Adenylate cyclase activating pathway,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-180024,DARPP-32 events,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-2428924,IGF1R signaling cascade,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-2428928,IRS-related events triggered by IGF1R,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-381676,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-392517,Rap1 signalling,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-418597,G alpha (z) signalling events,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-422356,Regulation of insulin secretion,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-432040,Vasopressin regulates renal water homeostasis via Aquaporins,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-438064,Post NMDA receptor activation events,reactome
Adenosine 3'5'-Cyclic Monophosphate,R-HSA-442720,CREB1 phosphorylation through the activation of Adenylate Cyclase,reactome
