"Compound.ID","Name","Formula","Sample01","Sample08","Sample09","Sample10","Sample19","Sample20","Sample32","Sample35"
"C18-Pos-003055",NA,"C24 H27 O4 P",50993.2446463748,166843.956952496,121751.593804445,87282.7305549726,85747.5465332517,141693.695302786,60675.1056090647,83749.314609475
"C18-Pos-003060",NA,"C19 H34 N6 O4",105939.439437047,33732.6506029418,88118.6172461602,61942.7968694688,33621.4219053452,18877.2806159399,102671.269802695,115786.515578304
"C18-Pos-003065",NA,"C15 H42 N9 O2 P",54614.1790773958,54667.0129558631,16241.6143146578,18013.8232229345,17057.5461807745,46049.9549586848,52989.4414587193,47944.0686494717
"C18-Pos-003069",NA,"C22 H42 N2 O P2",117070.781012447,52985.8186796494,120945.248152475,110218.686820592,65718.110566916,41069.5950502399,117326.216397247,76650.9097204584
"C18-Pos-003072",NA,"C18 H40 N2 O8",46331.6507965176,25093.3303722352,47990.9878175204,49941.3991200981,28863.4936842654,17901.2689210125,64980.0288359312,38410.8371910219
"C18-Pos-003073",NA,"C18 H32 N6 O5",37489.3479700764,19022.8603319474,24757.1622260395,29866.2747503305,13335.8885055092,14663.7048962835,30799.0300845365,19719.7984807112
"C18-Pos-003079",NA,"C15 H32 N3 O6 P S",8240.87892475904,45680.0377727034,43105.8159118421,NA,NA,62629.7815151584,15158.5137929884,15164.1218773011
"C18-Pos-003080",NA,"C23 H28 N O4 P",21283.8177570262,93858.4043676039,77091.0135722439,NA,NA,111330.484832989,15158.5137929884,15164.1218773011
"C18-Pos-003083",NA,"C23 H43 N O5",64740.4800838676,126868.149534454,18951.4275161461,82499.7144766684,77545.2592883887,NA,47662.2103064029,39360.7152264035
"C18-Pos-003088",NA,"C26 H55 N O2",66740.5117951578,60363.7514377291,74356.014779855,90347.9469866071,63046.6274987723,62270.4206234665,82002.3095412981,64595.8637214443
"C18-Pos-003089",NA,"C18 H39 N9 O2",10509.552947536,20427.4057146531,7669.86670792246,9963.96680181511,17853.1585987176,13001.2418133875,33597.6541996706,10873.9110246366
"C18-Pos-003098",NA,"C24 H48 O6",5890347.27020322,2902452.48633394,6069915.42307371,2242933.32530364,3465317.69537247,1747757.29768445,4871170.58279433,2158757.64582153
"C18-Pos-003100",NA,"C18 H36 N6 O2 S2",47811.4652330196,88918.9969958,48013.7469588384,77422.0338247469,77979.4239978618,63832.0015373482,92159.6654410479,88826.0131760024
"C18-Pos-003105",NA,"C19 H34 N3 O3 P S",16316.9299124111,12768.6529555418,34925.7668039004,29642.1185577836,28980.3682893679,10645.6367556284,24779.8554216213,13054.9797595571
"C18-Pos-003108",NA,"C21 H37 N O5 S",NA,48432.6762180519,5998.96658110292,NA,44139.6084889371,48414.1990212822,6363.38940081664,50593.3097822519
"C18-Pos-003109",NA,"C14 H39 N7 O P2 S",45704.4279350922,NA,58085.4133883047,67602.3019974462,2531.89913767678,NA,63743.7948828742,NA
"C18-Pos-003110",NA,"C19 H37 N5 O5",4819.28638913494,6976.85901912652,30364.4606376006,NA,NA,NA,NA,2787.20546031661
"C18-Pos-003113",NA,"C20 H45 N7 O2",33266.1119021004,NA,NA,76777.7378204565,70859.1580903548,NA,NA,200817.465647956
"C18-Pos-003116",NA,"C13 H38 N9 P S2",11262.5582433809,NA,47482.316255323,13219.9189274127,5615.6922079453,8082.2958820021,9323.09810959544,7416.51956016112
"C18-Pos-003124",NA,"C22 H44 N2 O5",16597.6308496108,41943.9816028927,49184.57188252,NA,NA,61685.2610473293,NA,9283.80384572664
"C18-Pos-003125",NA,"C25 H40 N2 O3",NA,4868.25776755501,NA,NA,15638.3378498545,NA,161114.715186494,NA
"C18-Pos-003127",NA,"C24 H52 N2 O3",63042.8015835355,47213.5571982504,146313.438335417,12062.7411172387,NA,143657.394216309,27614.1282147959,12681.3837861954
"C18-Pos-003135",NA,"C20 H40 N3 O2 P S",5032.30462947659,15485.2578114995,NA,19538.0797197012,148405.137724911,5515.00193304975,NA,NA
"C18-Pos-003136",NA,"C17 H35 N7 O5",238393.649709293,255334.2256884,216465.981135916,298334.160729826,201359.343018904,203844.581148517,285797.608385867,264551.006364091
"C18-Pos-003139",NA,"C23 H47 N O5",611321.747342536,825215.169407994,1433300.9229082,80093.9970859635,103163.827162866,983425.702189432,215232.567031972,229616.867182631
"C18-Pos-003140",NA,"C23 H47 N O5",424538.521225292,556865.508519009,1126454.37540208,63514.8569411631,76964.7035013884,736424.569037337,170579.84355773,171526.677636552
"C18-Pos-003144",NA,"C23 H47 N O5",38857.2913858486,46096.0245195129,97482.8763009977,NA,NA,60989.7817359764,10361.5118524721,13491.7428594593
"C18-Pos-003152",NA,"C17 H39 N8 O2 P",526967.833110361,358880.525608741,641483.958862065,531281.609232895,281733.044714659,282698.769679283,535502.129725631,511717.22346668
"C18-Pos-003155",NA,"C14 H35 N4 O8 P",9867.00337054187,27934.2855308659,8768.47042641182,15192.0236951128,20920.5692376337,16724.9781082726,21798.051525474,22035.385119668
"C18-Pos-003158",NA,"C11 H27 N5 O4 P2 S2",NA,NA,NA,189965.533932735,NA,75139.5458228041,419372.681902004,NA
"C18-Pos-003168",NA,"C14 H9 N6 O4 P S2",NA,5964.93084032871,NA,8103.83135341782,NA,297595.296992363,16345.6476490722,NA
"C18-Pos-003177",NA,"C17 H41 N8 O2 P",7194537.43786102,7736639.46413363,13491524.5371392,3168831.65764338,1834480.68706795,8971900.16596208,3681217.42787459,3651301.7732347
"C18-Pos-003178",NA,"C20 H40 N10",8081773.34188336,7244101.18150165,7781664.57352432,6984776.45831216,7510369.49379355,7818931.53148421,7618398.59890123,7376877.42742108
"C18-Pos-003185",NA,"C19 H41 N7 O2",22045.2925196015,35123.956218945,84035.920680015,61609.1339335164,74593.7199575577,83545.4156915019,92877.3499842025,96939.0337363017
"C18-Pos-003194",NA,"C40 H82 N2 O12 P2",400821.053557567,1641564.56347881,558574.319323066,131005.179188584,264110.809488507,236130.756311091,282708.667678668,430864.99144921
"C18-Pos-003196",NA,"C16 H38 N8 O3 S",16530.3321826507,68018.1096785316,15061.6066782939,25198.2506423675,21547.938098314,11162.4615907075,156325.092456979,27410.4553787946
"C18-Pos-003220",NA,"C18 H33 Cl N2 O5 S",NA,NA,NA,NA,NA,NA,NA,824822.992998681
"C18-Pos-003228",NA,"C16 H44 N10 O3",14564.9096641116,659761.64929748,1353145.16852504,1083654.01739168,1204516.18356078,6313.47495956478,1285422.18976941,1233837.6130968
"C18-Pos-003248",NA,"C19 H40 N O7 P",25511.0261446804,22817.0890975959,31885.0704512953,10312.9083591446,9975.95476680966,18295.4683757642,NA,12374.3287318477
"C18-Pos-003249",NA,"C56 H97 N9 O18 P2 S",NA,NA,NA,19571.1898115159,NA,NA,31429.6058270156,NA
"C18-Pos-003252",NA,"C86 H118 N10 O16 P2 S3",25985.1161462441,8545.94208199851,23872.5075491501,57243.7608103409,53008.1701417471,23062.1163857017,NA,91622.8609147879
"C18-Pos-003261",NA,"C10 H15 N5 O10 P2",NA,NA,NA,970515.550350492,NA,3963276.2542598,NA,NA
"C18-Pos-003262",NA,"C10 H15 N5 O10 P2",NA,NA,746273.794213868,NA,1932012.9952295,NA,NA,NA
"C18-Pos-003265",NA,"C10 H15 N5 O10 P2",966053.663280522,NA,1746456.02347158,NA,2474914.72905872,4175095.00735042,NA,2591755.47379167
"C18-Pos-003274",NA,"C24 H45 N O3 S",26200.357444889,25335.6932665168,18422.8964282436,29035.4393931557,29245.1383204375,19102.6738762532,32419.5538051076,31428.7675442105
"C18-Pos-003275",NA,"C26 H53 N O3",29202.8624215007,29221.5332391425,28157.0088240315,25316.0889134704,27041.529002227,25378.7098980594,28671.6719234007,31438.3659055178
"C18-Pos-003279",NA,"C8 H22 Cl N6 O10 P",13047.976656116,38869.2886312482,NA,NA,22441.1945474953,NA,NA,NA
"C18-Pos-003284",NA,"C18 H42 N2 O3 P2 S",109380.67663063,133391.699378005,31636.4619115905,47990.5633129116,55975.6906083432,56660.659875863,101492.475249833,45467.5300027235
"C18-Pos-003286",NA,"C62 H127 O18 P3 S",2911.72968068652,35299.8156455845,NA,NA,NA,4878.94768579653,NA,65739.2620701186
"C18-Pos-003287",NA,"C18 H42 N2 O3 P2 S",44729.5264058451,42304.5823289745,28857.8362463243,60323.5438309756,49291.2135584115,27492.4802181203,62978.2776602473,55349.1261923629
"C18-Pos-003294",NA,"C39 H79 N4 O12 P S",60125.3945949774,141545.71275322,70968.5497498189,27559.1925945971,48486.332372377,32279.7880283773,63426.7357513498,70524.2396990374
"C18-Pos-003295",NA,"C15 H39 N7 O3 S2",6391.5043303124,71153.9535749949,38241.6393123395,NA,NA,7104.90840565241,NA,NA
"C18-Pos-003305",NA,"C14 H19 Cl N8 S3",16536.4806688404,27521.9661629354,NA,NA,5820.86721328457,NA,5269.40744616459,NA
"C18-Pos-003331",NA,"C19 H27 N7 O3 S",408881.724417005,208169.012579684,97198.5678721634,231943.55045998,258441.236284795,100695.227750135,310759.314920161,353265.568756454
"C18-Pos-003332",NA,"C17 H40 N9 O2 P",867234.196643708,604987.781480908,933662.416826776,736861.91504356,428151.064412224,521390.099633249,809635.782801783,685851.543419882
"C18-Pos-003338",NA,"C62 H130 N O18 P3 S",10678.4120576644,NA,29696.0691935061,8662.67585759523,NA,NA,NA,NA
"C18-Pos-003339",NA,"C62 H130 N O18 P3 S",10678.4120576644,130075.462435478,NA,8662.67585759523,75172.1343070324,14737.0910470561,13723.1932793787,254016.236803418
"C18-Pos-003344",NA,"C24 H50 O6",1633809.64166381,1357163.94194181,1892881.83703614,1732802.78703786,1536839.84872832,1539367.4004115,1519744.59459755,1586649.53386196
"C18-Pos-003349",NA,"C11 H30 N7 O9 P",6690181.5001062,NA,4780357.96801672,NA,5813928.97479689,NA,NA,6312882.16544897
"C18-Pos-003350",NA,"C13 H35 N5 O5 P2 S",NA,NA,NA,NA,NA,NA,2564308.60951094,NA
"C18-Pos-003353",NA,"C19 H34 N O4 P S2",28448.9503059582,15076.7704004946,7244.51932606799,NA,57852.8846114772,13274.8151480669,13360.6599623159,NA
"C18-Pos-003358",NA,"C20 H49 N7 O3",79086.8316719276,70533.7884871118,68795.9539293882,257589.771854561,90681.0616574315,72199.8669296209,81526.7022369787,81905.1782967473
"C18-Pos-003364",NA,"C3 H10 N4 O17 P2",NA,NA,NA,19830.7705925557,NA,144095.185745403,NA,NA
"C18-Pos-003367",NA,"C60 H121 N6 O14 P3 S2",NA,5050.10220413265,16814.9769264871,NA,19612.5306404814,NA,NA,12294.3889389294
"C18-Pos-003376",NA,"C86 H134 N5 O16 P3 S5",NA,NA,257196.878739425,NA,NA,5294.43600585482,NA,1118908.58806859
"C18-Pos-003388",NA,"C22 H40 N5 O2 P",110328.173178005,159259.086619269,89922.3748405875,51604.5354416029,133413.417832756,68397.4768725927,111000.639226906,68395.7848358082
"C18-Pos-003389",NA,"C24 H44 N4 O2",NA,NA,NA,221885.065388179,NA,185565.93975474,211618.825915626,NA
"C18-Pos-003398",NA,"C20 H30 N4 O5 S",46658.2203987724,140248.711242753,40336.4839391615,34085.6361036518,64974.5699626117,82302.1307629505,51357.1038943301,26560.3421123421
"C18-Pos-003425",NA,"C16 H42 N9 O3 P",NA,14599.5964838294,NA,39989.4021083875,15770.6764415975,11057.3278393814,22738.4829214878,NA
"C18-Pos-003438",NA,"C18 H28 N6 O7",15492.1149225644,41591.7415547278,21407.3447765252,24081.8681098659,29271.9115279823,26674.742074647,32238.2232088862,33654.5780665801
"C18-Pos-003441",NA,"C41 H91 N10 O4 P3",392592.658255883,138392.190307258,135008.3201858,293499.955187508,169653.945271858,140049.328224441,160336.717219725,167338.579624592
"C18-Pos-003452",NA,"C24 H44 N O4 P",143198.782999488,103405.939285916,464195.023727497,24630.7659997765,31414.0581953787,142626.191345079,62751.5972828527,84167.2001364923
"C18-Pos-003458",NA,"C17 H43 N7 O6",52092.6694655568,51915.132215163,49530.4906331238,55153.7650103747,35894.9251742703,42943.8848783909,55752.0166860759,53197.6712588196
"C18-Pos-003470",NA,"C21 H42 N6 O4",NA,232014.993363736,NA,NA,NA,261154.807577451,NA,85806.6925298987
"C18-Pos-003471",NA,"C15 H43 N10 O3 P",144103.385040313,163725.558640994,65421.1141469742,135754.069283828,148769.215040427,114749.893023141,151010.059164209,87577.5146871059
"C18-Pos-003482",NA,"C22 H49 N7 O2",50408.8700652921,53429.4080703163,63066.6825311609,54334.9039030798,57872.1113863228,43020.6363419171,55788.91832186,165108.395612689
"C18-Pos-003500",NA,"C15 H42 N8 O P2 S",NA,NA,NA,114476.350552741,NA,150986.540590061,194268.831649474,NA
"C18-Pos-003504",NA,"C15 H39 N5 O3 P2 S2",15190.6615717865,11349.2137164944,11487.0575213406,38466.443431022,21584.7229600303,6096.73180488356,60399.3273541217,31063.7617231834
"C18-Pos-003506",NA,"C21 H28 N5 O4 P",21165.8985277383,22130.2328188776,8244.32431336577,65051.445300728,49856.2278539766,14976.0994567355,69047.0121596618,25553.993053561
"C18-Pos-003526",NA,"C23 H45 N O3 S2",105330.4487345,120233.090960233,112077.65205975,NA,19380.8186338893,127508.571364202,11660.2104785664,31201.5669558325
"C18-Pos-003529",NA,"C42 H91 N10 O6 P S",192862.617271097,138718.900726462,187134.216114402,146594.212955353,171109.759664166,210364.619588488,317054.721032968,333055.843828437
"C18-Pos-003549",NA,"C35 H81 N10 O14 P",9884.14374273469,9590.05171290556,16274.6328588025,12565.8963533839,10361.0071590716,17937.331694419,19610.4092461253,4840.17715199737
"C18-Pos-003551",NA,"C42 H90 N8 O8 P2",46534.5445454737,41663.3323536286,57693.7798505605,57834.5936790389,39909.0200005586,56070.9195030356,38635.4973322458,43128.5806986268
"C18-Pos-003553",NA,"C65 H120 N9 O18 P",29051.3277106973,487070.77930994,76742.9383820773,18640.6481875502,243041.916841244,40955.5064802281,26859.4258583085,942610.179742075
"C18-Pos-003560",NA,"C19 H43 N7 O3 S",129745.905478397,103113.292085613,113620.157297297,10869.1255733107,23682.0985590148,144488.468756714,137656.763391003,306750.469880278
"C18-Pos-003561",NA,"C20 H47 N7 O4",49049.9838480651,47076.7184283484,49453.91244597,138107.582740301,57537.871348503,48822.5212953093,50778.842957696,46074.0587157793
"C18-Pos-003570",NA,"C48 H90 N2 O9 P2",115198.547924481,131415.289272926,151349.542734456,103031.021724812,110336.118818692,112902.594230884,123224.320416335,118567.895347476
"C18-Pos-003577",NA,"C25 H42 N O2 P S",49355.4703627601,57299.276982027,45724.7374031775,40052.3367706589,56274.0377988069,27196.9984350201,61175.7286493477,26607.2251700554
"C18-Pos-003581",NA,"C25 H49 N5 O2",127135.793438756,179811.579908304,128445.718811973,NA,NA,169888.238358976,568775.571033985,528613.963293406
"C18-Pos-003584",NA,"C65 H100 N9 O16 P3",NA,NA,8067.24584119854,NA,8989.73901615468,NA,NA,NA
"C18-Pos-003586",NA,"C69 H104 N3 O18 P3",NA,NA,8067.24584119854,NA,8989.73901615468,NA,NA,NA
"C18-Pos-003593",NA,"C13 H32 N4 O9 S2",NA,NA,NA,NA,18438.9584788748,NA,3149370.9647477,NA
"C18-Pos-003597",NA,"C47 H92 N4 O12",1553226.54600882,404252.146952821,21739.3469888847,442673.165108348,76396.2748010011,16152.1315738849,133777.247556563,210729.591564271
"C18-Pos-003598",NA,"C24 H44 N4 O4",1554058.006713,29263.6376165461,NA,777823.26051936,8551.60270367915,14407.0293915097,96385.1949625881,12987.968176233
"C18-Pos-003599",NA,"C47 H92 N4 O12",925400.174390352,197128.912980015,13356.3472816045,NA,35245.2594760634,7844.85074445982,NA,103284.738141548
"C18-Pos-003600",NA,"C24 H44 N4 O4",14477.1083899944,482765.082535654,NA,NA,126201.044009489,NA,NA,246535.029083859
"C18-Pos-003601",NA,"C16 H41 N10 O3 P",151132.007204599,28325.5503447255,109792.407105071,54498.1766491487,52382.6005646075,NA,84979.3904825552,72745.3867903995
"C18-Pos-003602",NA,"C44 H94 N10 O3 P2 S",76751.5642241206,16700.4426373782,NA,24384.6016059377,NA,NA,NA,NA
"C18-Pos-003603",NA,"C19 H44 N6 O2 S2",20782.6928249517,31006.2880070173,44357.9078047448,NA,NA,39315.6447326506,6924.51325618547,NA
"C18-Pos-003607",NA,"C26 H50 N2 O5",18723.8776263162,182116.383867505,23417.3555437841,39888.8081234578,40839.8027307478,24058.6866715519,120173.039857532,18794.4519855284
"C18-Pos-003628",NA,"C15 H36 N8 O2 P2 S",43033.2575251935,62801.0676876143,65662.775970703,78291.3407510102,56886.5519762173,67417.8870226681,78088.0382734462,64813.2439103627
"C18-Pos-003634",NA,"C48 H98 N2 O9 P2",131086.237321809,59661.5462665912,88003.0474350709,85790.2501216221,85381.8848512043,76808.7801430068,73553.322163423,85737.7951337025
"C18-Pos-003640",NA,"C15 H31 N5 O P2 S3",48677.7009236266,17293.1313603896,14837.7693177566,18975.1827077895,69832.3580337623,36850.2612144825,13827.1169019816,NA
"C18-Pos-003648",NA,"C18 H45 N7 O6",64890.1930480371,61442.9541381511,63693.3190284584,62765.2988346809,54419.3282647236,55478.8485519252,58260.4157409727,65239.6491390822
"C18-Pos-003656",NA,"C38 H72 N7 O10 P3 S",NA,20996.2081798246,NA,NA,17712.7582758123,12604.0355985058,NA,NA
"C18-Pos-003658",NA,"C36 H67 N9 O14 P2",6859.02487547884,NA,NA,5855.19931765487,NA,NA,9652.90167045749,NA
"C18-Pos-003666",NA,"C30 H48 O S",NA,269713.108572245,271220.929720491,127111.904981462,296133.543411317,NA,107061.273363749,131972.242912277
"C18-Pos-003669",NA,"C26 H49 O2 P S",57647.9169617332,26886.9220191747,NA,12197.5205637571,20722.3394442103,22517.4313231856,15432.3608164534,17270.615982022
"C18-Pos-003675",NA,"C14 H33 N7 O4 P2 S",49991.8289687631,NA,48440.7863787329,37828.8345606235,NA,NA,66204.5042273196,14084.0164447751
"C18-Pos-003677",NA,"C43 H93 N6 O8 P3",218122.436707654,77827.1898420461,77202.0666768944,103952.374581947,137271.869105519,515513.690840853,130059.255859572,67746.8153355073
"C18-Pos-003686",NA,"C19 H44 N2 O4 P2 S",40517.740755655,NA,NA,23002.6516321171,NA,NA,40960.8937501872,NA
"C18-Pos-003690",NA,"C22 H44 N4 O2 P2",121321.750523448,88916.4192715932,113155.947441243,NA,1322971.75230131,89120.4463849747,153017.480265924,115649.005577361
"C18-Pos-003692",NA,"C21 H46 N8 O3",61782.3740380292,25998.5899091316,46182.7415948016,47260.1637623347,56557.5759832677,42339.3183046444,45202.461260383,45846.1628224927
"C18-Pos-003696",NA,"C12 H15 N O12 P2 S",NA,NA,NA,NA,NA,NA,492152.800040848,NA
"C18-Pos-003700",NA,"C23 H41 N O6 S",33902.4339851845,52036.7452551761,43098.4183558055,65801.666386356,26269.6861355163,46102.8331062856,67238.2349019306,45634.212987408
"C18-Pos-003701",NA,"C15 H42 N9 O5 P",2363.49740864676,NA,20377.440522154,NA,NA,9520.94364317728,NA,NA
"C18-Pos-003704",NA,"C15 H42 N9 O3 P S",4276.81018124784,13175.113458807,9441.62631891975,7658.88741688818,28462.7214288023,8087.80797552919,16361.7780973792,12326.3093018073
"C18-Pos-003710",NA,"C16 H28 N8 O8",NA,9747303.56466854,941007.033968617,NA,1596038.74472865,NA,NA,2063023.20238281
"C18-Pos-003711",NA,"C15 H32 N4 O12",3748768.43014719,NA,NA,4587892.60188353,NA,3224256.12825031,NA,NA
"C18-Pos-003712",NA,"C16 H28 N8 O8",NA,NA,NA,NA,NA,NA,5163630.19049737,NA
"C18-Pos-003720",NA,"C22 H43 N3 O P2 S",12667.7509417618,15715.958788913,25484.8394518532,NA,NA,33691.1671653794,NA,NA
"C18-Pos-003724",NA,"C21 H38 N O2 P3 S",17716.2480846874,32772.6933988934,3301.82118190562,30488.115903417,11165.2419612882,20333.1818217302,33006.6458986706,25736.3285886019
"C18-Pos-003729",NA,"C71 H115 N7 O14 P2 S",23868.5758429709,NA,NA,NA,NA,NA,NA,NA
"C18-Pos-003732",NA,"C69 H110 N9 O18 P",23868.5758429709,NA,NA,26513.0431103048,NA,NA,33126.1200687197,NA
"C18-Pos-003733",NA,"C23 H45 N O4 P2",9113.58111219603,25437.1817512125,157456.303110955,34320.4132526591,127839.297055166,NA,127352.460062108,614470.128102118
"C18-Pos-003736",NA,"C50 H95 N6 O5 P S",NA,NA,NA,163371.718556987,NA,NA,6501.54779279396,10301.0761608398
"C18-Pos-003748",NA,"C50 H93 N4 O9 P",796442.798372927,269726.227589871,237291.906712796,685058.185614151,297975.295940479,254179.081547722,223738.843138388,279797.852308917
"C18-Pos-003754",NA,"C71 H126 N9 O12 P3",41526.7898873212,759637.993147929,105229.672235582,25169.1592509499,447028.267141555,56397.2250481131,52300.4596527062,2269253.86651485
"C18-Pos-003757",NA,"C47 H93 N8 O4 P3",85696.176797614,17851.254816808,NA,3856.10598840166,NA,NA,NA,10369.7037669937
"C18-Pos-003767",NA,"C23 H33 N5 O3 S",7257.48182919429,9793.65053075945,22978.9823872485,24481.4552341201,21374.5716239722,11676.8383042719,18833.72938983,13373.6717141859
"C18-Pos-003790",NA,"C21 H51 N7 O4",158895.476967359,162982.180181093,151329.297705322,469106.827156725,150308.277406033,157877.724134237,159400.585589283,172139.336273921
"C18-Pos-003804",NA,"C44 H90 N2 O14 P2",216398.285331819,1313294.77642155,422934.336306363,110990.742159042,209175.642343763,220974.186819578,202463.773304105,330420.848393488
"C18-Pos-003825",NA,"C30 H61 N O2",59793.708683897,52037.2375884534,58650.4232610967,57789.3642357329,52416.1735538556,57951.7044481207,54126.1149803232,54091.7666367728
"C18-Pos-003830",NA,"C18 H48 N10 O4",723924.865881686,143247.382760271,658424.565173452,962335.710289798,1009610.6075693,1118173.06808452,608668.711635447,620559.864784031
"C18-Pos-003833",NA,"C14 H30 N7 O3 P3 S",15070.9291745282,NA,NA,NA,NA,NA,4171264.46094299,NA
"C18-Pos-003834",NA,"C20 H27 N3 O10",NA,2025874.35109261,NA,74734.7180280087,NA,NA,272543.551734426,32063.3466637813
"C18-Pos-003840",NA,"C19 H41 N4 O6 P",61721.1638351338,15758.0620526859,60777.5794797523,53608.6855820963,32247.7893881538,11202.1632312757,58583.6943922568,55398.3414121937
"C18-Pos-003841",NA,"C49 H100 N2 O10 P2",55657.4638273863,60526.3645487729,43839.2943462268,42065.1007822814,46947.3746650206,55845.5749940697,58723.2830521566,172614.701009118
"C18-Pos-003842",NA,"C49 H100 N2 O10 P2",191677.16186338,136821.541984612,405298.768336834,168755.449573261,180468.182296256,190987.446862245,180258.385641712,157362.802257932
"C18-Pos-003850",NA,"C53 H94 N6 O2 P2 S",37499.3138442303,29450.6153434017,37816.1697980609,36405.744709985,33015.6475401124,37583.40088926,33346.2780069731,29872.3256308067
"C18-Pos-003854",NA,"C16 H39 N7 O3 P2 S",109987.661465669,100815.407445866,80556.781615163,52579.9855599223,92945.2750760485,NA,61373.5498920342,49692.9374161966
"C18-Pos-003858",NA,"C29 H45 N O4",32593.3197760424,49138.4515940927,4341.53666301687,NA,34657.2145182441,7473.23795445694,28596.0646938694,21991.4317109488
"C18-Pos-003859",NA,"C17 H46 N9 O4 P",39263.8067950045,37563.997006317,26620.9731667651,38828.8760580998,42309.7075165954,25038.8074816067,41105.6301506262,39008.4133171372
"C18-Pos-003867",NA,"C29 H45 O3 P",1171258.3969415,NA,3482389.28992399,NA,251966.473308464,NA,3278325.54417631,NA
"C18-Pos-003869",NA,"C24 H49 N4 O P S",102847.058277334,105142.568564273,95984.9534799977,101451.76703198,100878.03831665,96588.0310823008,72067.0837830785,85624.1705737629
"C18-Pos-003931",NA,"C27 H48 N4 O3",463767.069921662,302396.910509323,539166.99016976,210505.260966561,297321.77569488,217739.226321352,449408.026246809,314084.466448289
"C18-Pos-003932",NA,"C53 H103 N4 O2 P3 S",NA,NA,150062.672886244,85310.0101536196,146606.091597043,107685.196621724,95609.3364410016,NA
"C18-Pos-003939",NA,"C22 H31 N5 O3 S2",62125.8838275817,15296.4271031273,34623.442415268,49389.2567393601,36629.773325231,18695.7906819939,46683.3121667964,38504.5745766324
"C18-Pos-003944",NA,"C72 H134 N5 O17 P3",45845.6884882701,941993.80986151,119774.385241591,27102.3896682225,531624.430773544,56293.9896063674,58643.9577210527,2852476.34871321
"C18-Pos-003978",NA,"C75 H105 N6 O18 P S",NA,4235.01354349788,46169.9085723719,NA,NA,NA,NA,NA
"C18-Pos-003979",NA,"C75 H115 N2 O15 P3 S2",146450.735493847,4235.01354349788,NA,NA,NA,NA,NA,NA
"C18-Pos-003980",NA,"C69 H114 N6 O16 P2 S3",NA,NA,NA,412988.430299828,NA,91625.5749428751,436282.907507468,4711.00539640026
"C18-Pos-003981",NA,"C47 H83 N2 O10 P3 S",81525.6102858949,271335.322177272,44665.4907045409,NA,76268.8136876915,NA,NA,66252.1852816407
"C18-Pos-003997",NA,"C29 H52 O2 S",6928408.69283735,6020440.19252142,6509931.13260371,5090953.94290387,6973839.5348156,6522047.29068083,6812414.3851088,5473608.24376371
"C18-Pos-003998",NA,"C21 H51 N7 O5",1246176.40477335,155166.743543134,1044244.15673662,NA,1206310.1847478,NA,210233.487110198,221070.608919387
"C18-Pos-004020",NA,"C26 H46 N O3 P S",20228.0454860104,121024.220285719,11790.3649858464,25128.3395777273,45099.9815188945,22631.9359475548,33454.2204516116,48069.9641437869
"C18-Pos-004021",NA,"C28 H55 N O P2",NA,NA,3926.40316755971,NA,NA,NA,NA,NA
"C18-Pos-004025",NA,"C20 H49 N7 O6",4443.36798858827,8686.20036599579,NA,NA,NA,8102.6459611865,5131.11585498583,NA
"C18-Pos-004026",NA,"C25 H49 N5 O4",44605.2522152653,49534.8429195659,49910.7926360255,45803.574554434,46762.5902703234,45021.3252529473,46051.7607678497,43700.352436993
"C18-Pos-004041",NA,"C52 H97 N4 O10 P",671328.243119669,205171.900019752,181580.341715061,537327.662878666,197986.161780414,168987.238718797,166381.548026539,190516.52007833
"C18-Pos-004042",NA,"C75 H117 N4 O18 P3",NA,NA,22768.8702928037,NA,21439.9541234763,NA,NA,NA
"C18-Pos-004057",NA,"C19 H47 N7 O7",62820.5812040241,57683.4118658254,60111.3636015265,63547.5452454422,39060.5299836161,53021.6815895276,59783.8746394866,64093.6226946894
"C18-Pos-004058",NA,"C22 H47 N9 O3",74897.5022127909,66942.4231130086,71163.3320276209,51322.2637110115,61665.6452946444,78548.450597646,68875.8908062916,62750.8889275969
"C18-Pos-004060",NA,"C18 H37 N2 O3 P3 S2",1063316.02435521,NA,NA,NA,NA,NA,NA,15313.3746293286
"C18-Pos-004077",NA,"C48 H89 N4 O14 P",183694.070145107,975221.687339067,369710.179374678,86707.0011717228,208047.969660891,192588.497564645,176514.909723453,335922.697510383
"C18-Pos-004080",NA,"C18 H23 Cl N4 O4 P2 S",10313.6684297237,16982.2198294385,NA,NA,5252.84930857185,NA,NA,NA
"C18-Pos-004098",NA,"C23 H44 N2 O3 P2 S",42598.108390422,22095.2124265932,36453.2674587397,43685.8188740871,26012.0817297371,14948.9620692034,47024.8092476069,31122.2511840627
"C18-Pos-004100",NA,"C52 H106 N2 O10 P2",87048.345971938,71129.5685848541,63998.2206965168,682445.32234494,86828.4874216414,76919.3218818039,83405.998654991,75401.1452525811
"C18-Pos-004116",NA,"C24 H46 N O7 P",116873.537138123,173175.099659733,95320.5159970682,80164.1712788061,76121.012841207,99924.8465008577,110302.039821184,57223.0917572887
"C18-Pos-004117",NA,"C46 H101 N10 O6 P3",37189.2139968865,237604.900480516,36167.6230506595,NA,19622.6569667898,32440.1023820397,57472.4944331209,137136.070353855
"C18-Pos-004132",NA,"C74 H138 N5 O18 P3",42039.0316754069,919103.70715297,116856.858629711,32021.7976670668,565530.888106086,55804.4135463325,67600.5133761842,2813823.99151123
