"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"4400","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907123,"RNA5-8SN1"
"4401","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907574,"RNA5-8SN1"
"4402","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908378,"RNA5-8SN1"
"4403","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907721,"RNA5-8SN1"
"4404","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908386,"RNA5-8SN1"
"4405","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908384,"RNA5-8SN1"
"4406","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908383,"RNA5-8SN1"
"4407","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907302,"RNA5-8SN1"
"4408","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907146,"RNA5-8SN1"
"4409","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907331,"RNA5-8SN1"
"4410","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908375,"RNA5-8SN1"
"4411","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907121,"RNA5-8SN1"
"4412","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907120,"RNA5-8SN1"
"4413","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907592,"RNA5-8SN1"
"4414","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907338,"RNA5-8SN1"
"4415","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908393,"RNA5-8SN1"
"4416","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907593,"RNA5-8SN1"
"4417","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908512,"RNA5-8SN1"
"4418","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907341,"RNA5-8SN1"
"4419","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907145,"RNA5-8SN1"
"4420","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908278,"RNA5-8SN1"
"4421","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907710,"RNA5-8SN1"
"4422","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908300,"RNA5-8SN1"
"4423","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907134,"RNA5-8SN1"
"4424","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908388,"RNA5-8SN1"
"4425","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907333,"RNA5-8SN1"
"4426","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907238,"RNA5-8SN1"
"4427","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907139,"RNA5-8SN1"
"4428","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908327,"RNA5-8SN1"
"4429","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908392,"RNA5-8SN1"
"4430","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908369,"RNA5-8SN1"
"4431","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907694,"RNA5-8SN1"
"4432","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908525,"RNA5-8SN1"
"4433","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907115,"RNA5-8SN1"
"4434","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908257,"RNA5-8SN1"
"4435","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907119,"RNA5-8SN1"
"4436","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908516,"RNA5-8SN1"
"4437","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907118,"RNA5-8SN1"
"4438","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907216,"RNA5-8SN1"
"4439","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908391,"RNA5-8SN1"
"4440","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908238,"RNA5-8SN1"
"4441","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908247,"RNA5-8SN1"
"4442","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907336,"RNA5-8SN1"
"4443","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907335,"RNA5-8SN1"
"4444","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907342,"RNA5-8SN1"
"4445","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907581,"RNA5-8SN1"
"4446","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907580,"RNA5-8SN1"
"4447","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908382,"RNA5-8SN1"
"4448","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907586,"RNA5-8SN1"
"4449","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908268,"RNA5-8SN1"
"4450","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908514,"RNA5-8SN1"
"4451","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907587,"RNA5-8SN1"
"4452","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907590,"RNA5-8SN1"
"4453","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907155,"RNA5-8SN1"
"4454","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908390,"RNA5-8SN1"
"4455","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907332,"RNA5-8SN1"
"4456","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907596,"RNA5-8SN1"
"4457","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908380,"RNA5-8SN1"
"4458","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907339,"RNA5-8SN1"
"4459","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907340,"RNA5-8SN1"
"4460","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907116,"RNA5-8SN1"
"4461","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907133,"RNA5-8SN1"
"4462","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907142,"RNA5-8SN1"
"4463","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907144,"RNA5-8SN1"
"4464","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907673,"RNA5-8SN1"
"4465","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907591,"RNA5-8SN1"
"4466","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908249,"RNA5-8SN1"
"4467","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908358,"RNA5-8SN1"
"4468","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907662,"RNA5-8SN1"
"4469","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907684,"RNA5-8SN1"
"4470","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124908381,"RNA5-8SN1"
"4471","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,106632260,"RNA5-8SN1"
"4472","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907313,"RNA5-8SN1"
"4473","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907595,"RNA5-8SN1"
"4474","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907143,"RNA5-8SN1"
"4475","ENST00000619471.1","chr21",8444745,8446805,2061,"*","Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,1,"106632260",4922,124907114,"RNA5-8SN1"
"4476","ENST00000619488.1","chr21",6216974,6219028,2055,"*","Exon (ENST00000671789.1/ENST00000671789.1, exon 1 of 1)",21,6228967,6235192,6226,2,"102724701",16164,389831,""
"4477","ENST00000619488.1","chr21",6216974,6219028,2055,"*","Exon (ENST00000671789.1/ENST00000671789.1, exon 1 of 1)",21,6228967,6235192,6226,2,"102724701",16164,102724701,""
"4478","ENST00000620026.1","chr6",158239277,158240067,791,"*","Intron (ENST00000620026.1/56995, intron 1 of 1)",6,158232236,158312662,80427,1,"56995",7041,56995,"TULP4"
"4479","ENST00000620199.4","chr22",18528357,18529139,783,"*","Promoter (<=1kb)",22,18528947,18530222,1276,1,"728229",0,728229,"TMEM191B"
"4480","ENST00000620268.1","chr17",43295237,43295756,520,"*","Promoter (<=1kb)",17,43296425,43296615,191,2,"124904143",859,124907965,""
"4481","ENST00000620268.1","chr17",43295237,43295756,520,"*","Promoter (<=1kb)",17,43296425,43296615,191,2,"124904143",859,124904141,""
"4482","ENST00000620268.1","chr17",43295237,43295756,520,"*","Promoter (<=1kb)",17,43296425,43296615,191,2,"124904143",859,124904142,""
"4483","ENST00000620268.1","chr17",43295237,43295756,520,"*","Promoter (<=1kb)",17,43296425,43296615,191,2,"124904143",859,124907963,""
"4484","ENST00000620268.1","chr17",43295237,43295756,520,"*","Promoter (<=1kb)",17,43296425,43296615,191,2,"124904143",859,124904143,""
"4485","ENST00000620268.1","chr17",43295237,43295756,520,"*","Promoter (<=1kb)",17,43296425,43296615,191,2,"124904143",859,124907964,""
"4486","ENST00000620268.1","chr17",43295237,43295756,520,"*","Promoter (<=1kb)",17,43296425,43296615,191,2,"124904143",859,124904138,""
"4487","ENST00000620268.1","chr17",43295237,43295756,520,"*","Promoter (<=1kb)",17,43296425,43296615,191,2,"124904143",859,124904139,""
"4488","ENST00000620268.1","chr17",43293528,43293921,394,"*","Promoter (2-3kb)",17,43296425,43296615,191,2,"124904143",2694,124907965,""
"4489","ENST00000620268.1","chr17",43293528,43293921,394,"*","Promoter (2-3kb)",17,43296425,43296615,191,2,"124904143",2694,124904141,""
"4490","ENST00000620268.1","chr17",43293528,43293921,394,"*","Promoter (2-3kb)",17,43296425,43296615,191,2,"124904143",2694,124904142,""
"4491","ENST00000620268.1","chr17",43293528,43293921,394,"*","Promoter (2-3kb)",17,43296425,43296615,191,2,"124904143",2694,124907963,""
"4492","ENST00000620268.1","chr17",43293528,43293921,394,"*","Promoter (2-3kb)",17,43296425,43296615,191,2,"124904143",2694,124904143,""
"4493","ENST00000620268.1","chr17",43293528,43293921,394,"*","Promoter (2-3kb)",17,43296425,43296615,191,2,"124904143",2694,124907964,""
"4494","ENST00000620268.1","chr17",43293528,43293921,394,"*","Promoter (2-3kb)",17,43296425,43296615,191,2,"124904143",2694,124904138,""
"4495","ENST00000620268.1","chr17",43293528,43293921,394,"*","Promoter (2-3kb)",17,43296425,43296615,191,2,"124904143",2694,124904139,""
"4496","ENST00000620538.2","chr15",25758078,25758688,611,"*","Promoter (1-2kb)",15,25708470,25759724,51255,2,"57194",1036,57194,"ATP10A"
"4497","ENST00000621226.2","chr11",1166736,1166989,254,"*","Intron (ENST00000621226.2/4586, intron 11 of 48)",11,1157953,1201138,43186,1,"4586",8783,4586,"MUC5AC"
"4498","ENST00000622095.1","chr1",143262211,143262594,384,"*","Distal Intergenic",1,143419625,143420207,583,2,"107985200",157613,NA,""
"4499","ENST00000622095.1","chr1",143184934,143185173,240,"*","Distal Intergenic",1,143419625,143420207,583,2,"107985200",235034,NA,""
"4500","ENST00000622095.1","chr1",143219945,143220196,252,"*","Distal Intergenic",1,143419625,143420207,583,2,"107985200",200011,NA,""
"4501","ENST00000622141.1","chr19",58337536,58337857,322,"*","Promoter (2-3kb)",19,58334688,58334751,64,1,"102465484",2848,102465484,"MIR6806"
"4502","ENST00000622259.4","chrX",71068180,71068679,500,"*","Promoter (<=1kb)",23,71056332,71068448,12117,2,"29934",0,29934,"SNX12"
"4503","ENST00000622366.3","chr8",143041888,143042215,328,"*","Promoter (<=1kb)",8,143043002,143049252,6251,1,"286122",-787,286122,"LY6S-AS1"
"4504","ENST00000622482.1","chr21",8388179,8391512,3334,"*","Promoter (<=1kb)",21,8388362,8388453,92,1,"103504739",0,103504739,"MIR6724-3"
"4505","ENST00000622500.2","chr8",143217883,143218340,458,"*","Distal Intergenic",8,143213218,143217170,3953,1,"338328",4665,338328,"GPIHBP1"
"4506","ENST00000622500.2","chr8",143204887,143205140,254,"*","Distal Intergenic",8,143213218,143217170,3953,1,"338328",-8078,338328,"GPIHBP1"
"4507","ENST00000622836.1","chr5",141513009,141514194,1186,"*","Downstream (<=300bp)",5,141508070,141511527,3458,1,"56098",4939,5098,"PCDHGC3"
"4508","ENST00000623196.1","chr9",137026953,137027321,369,"*","Promoter (<=1kb)",9,137027464,137037957,10494,1,"401563",-143,401563,"LINC02908"
"4509","ENST00000623213.2","chr10",126947432,126948004,573,"*","Intron (ENST00000280333.9/1793, intron 1 of 51)",10,126905428,127452516,547089,1,"1793",42004,1793,"DOCK1"
"4510","ENST00000623531.1","chr22",47212766,47213060,295,"*","Distal Intergenic",22,47115838,47117217,1380,2,"124905139",-95549,NA,""
"4511","ENST00000623531.1","chr22",47176188,47176519,332,"*","Distal Intergenic",22,47115838,47117217,1380,2,"124905139",-58971,NA,""
"4512","ENST00000623531.1","chr22",47117492,47117910,419,"*","Promoter (<=1kb)",22,47115838,47117217,1380,2,"124905139",-275,NA,""
"4513","ENST00000623531.1","chr22",47170611,47171168,558,"*","Intron (ENST00000380995.5/25771, intron 13 of 13)",22,47115838,47117217,1380,2,"124905139",-53394,NA,""
"4514","ENST00000623664.1","chr21",8107516,8108373,858,"*","Distal Intergenic",21,8197620,8227646,30027,1,"124904993",-89247,NA,""
"4515","ENST00000623680.1","chr18",13239896,13240203,308,"*","Promoter (<=1kb)",18,13239543,13242076,2534,1,"147276",353,147276,"C18orf15"
"4516","ENST00000623821.1","chr12",131259521,131259768,248,"*","Distal Intergenic",12,131295522,131298218,2697,1,"100128002",-35754,NA,""
"4517","ENST00000624177.1","chr18",79417395,79417804,410,"*","Intron (ENST00000253506.9/4772, intron 2 of 9)",18,79420836,79422780,1945,1,"124904333",-3032,NA,""
"4518","ENST00000624288.1","chr11",134986146,134986505,360,"*","Promoter (<=1kb)",11,134985683,134986799,1117,1,"100507548",463,NA,""
"4519","ENST00000624499.2","chr6",161265171,161265464,294,"*","Intron (ENST00000320285.9/56895, intron 1 of 8)",6,161160105,161273963,113859,2,"56895",8499,56895,"AGPAT4"
"4520","ENST00000624847.1","chr21",6369360,6372508,3149,"*","Distal Intergenic",21,6354264,6359767,5504,1,"105379493",15096,124905527,""
"4521","ENST00000625132.1","chr2",242009513,242009972,460,"*","Intron (ENST00000415434.5/101927289, intron 3 of 3)",2,242001209,242006013,4805,1,"285097",8304,285097,""
"4522","ENST00000625149.1","chr22",46859036,46859765,730,"*","Intron (ENST00000380995.5/25771, intron 5 of 13)",22,46915328,46915908,581,2,"642757",56143,642757,"TBC1D22A-AS1"
"4523","ENST00000625149.1","chr22",46859691,46860429,739,"*","Intron (ENST00000380995.5/25771, intron 5 of 13)",22,46915328,46915908,581,2,"642757",55479,642757,"TBC1D22A-AS1"
"4524","ENST00000629597.2","chr22",30424091,30424399,309,"*","Promoter (1-2kb)",22,30425623,30427151,1529,1,"51537",-1224,51537,"MTFP1"
"4525","ENST00000630288.1","chr3",11902484,11902802,319,"*","Distal Intergenic",3,11844908,11846919,2012,2,"132001",-55565,132001,"TAMM41"
"4526","ENST00000630584.1","chr22",48536888,48537518,631,"*","Intron (ENST00000402357.6/25817, intron 1 of 3)",22,48538902,48547342,8441,2,"284933",9824,284933,""
"4527","ENST00000631148.2","chr10",132386841,132387448,608,"*","Distal Intergenic",10,132397168,132417528,20361,1,"170394",-9720,170394,"PWWP2B"
"4528","ENST00000632676.1","chr20",63650394,63650703,310,"*","Promoter (1-2kb)",20,63643756,63652394,8639,2,"50861",1691,50861,"STMN3"
"4529","ENST00000634080.1","chr7",157360309,157360891,583,"*","Promoter (1-2kb)",7,157358573,157410108,51536,1,"10049",1736,10049,"DNAJB6"
"4530","ENST00000634311.1","chr10",737559,738096,538,"*","Distal Intergenic",10,277323,689668,412346,2,"22982",-47891,22982,"DIP2C"
"4531","ENST00000634311.1","chr10",717759,718144,386,"*","Distal Intergenic",10,277323,689668,412346,2,"22982",-28091,22982,"DIP2C"
"4532","ENST00000634411.1","chr7",114160454,114160814,361,"*","Promoter (2-3kb)",7,114163041,114691745,528705,1,"93986",-2227,93986,"FOXP2"
"4533","ENST00000634658.1","chr5",47675719,47676278,560,"*","Distal Intergenic",5,45641701,45696498,54798,2,"348980",-1979221,348980,"HCN1"
"4534","ENST00000634658.1","chr5",47323365,47323706,342,"*","Distal Intergenic",5,45641701,45696498,54798,2,"348980",-1626867,348980,"HCN1"
"4535","ENST00000634658.1","chr5",47387394,47387700,307,"*","Distal Intergenic",5,45641701,45696498,54798,2,"348980",-1690896,348980,"HCN1"
"4536","ENST00000634658.1","chr5",47324035,47324330,296,"*","Distal Intergenic",5,45641701,45696498,54798,2,"348980",-1627537,348980,"HCN1"
"4537","ENST00000634862.1","chr3",198173266,198174064,799,"*","Intron (ENST00000634862.1/728262, intron 1 of 14)",3,198167739,198222513,54775,1,"728262",5527,NA,""
"4538","ENST00000635002.1","chr1",4332429,4332829,401,"*","Distal Intergenic",1,4412027,4424689,12663,1,"284661",-79198,284661,"LINC01777"
"4539","ENST00000635647.1","chr19",796993,797295,303,"*","Promoter (<=1kb)",19,797075,812327,15253,1,"5725",0,5725,"PTBP1"
"4540","ENST00000635667.1","chr22",11252042,11252437,396,"*","Distal Intergenic",22,10939388,10961338,21951,2,"102723780",-290704,NA,"FRG1FP"
"4541","ENST00000635819.1","chr1",3129919,3130539,621,"*","Promoter (1-2kb)",1,3127975,3128035,61,1,"100422968",1944,100422968,"MIR4251"
"4542","ENST00000635819.1","chr1",3181632,3182014,383,"*","Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968",53657,100422968,"MIR4251"
"4543","ENST00000635819.1","chr1",3181138,3181739,602,"*","Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968",53163,100422968,"MIR4251"
"4544","ENST00000635819.1","chr1",3118825,3119085,261,"*","Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968",-8890,100422968,"MIR4251"
"4545","ENST00000635819.1","chr1",3162916,3163339,424,"*","Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968",34941,100422968,"MIR4251"
"4546","ENST00000635903.1","chr7",155573597,155573937,341,"*","Intron (ENST00000635903.1/285888, intron 2 of 8)",7,155474256,155585546,111291,2,"285888",11609,NA,""
"4547","ENST00000636037.1","chr2",89836282,89836802,521,"*","Distal Intergenic",2,89622213,89640635,18423,2,"101927050",-195647,NA,"KMT2CP4"
"4548","ENST00000636186.1","chr9",137693255,137694291,1037,"*","Intron (ENST00000637510.1/92714, intron 1 of 1)",9,137685288,137711018,25731,1,"79813",7967,79813,"EHMT1"
"4549","ENST00000636396.1","chr20",63919379,63920123,745,"*","Promoter (<=1kb)",20,63919449,63919520,72,1,"100126329",0,100126329,"MIR941-1"
"4550","ENST00000636399.1","chr7",148365830,148366157,328,"*","Intron (ENST00000361727.8/26047, intron 21 of 23)",7,148381393,148417844,36452,1,"26047",-15236,26047,"CNTNAP2"
"4551","ENST00000636576.1","chr8",1798251,1798556,306,"*","Promoter (2-3kb)",8,1801125,1801192,68,1,"100500912",-2569,100500912,"MIR3674"
"4552","ENST00000636614.1","chr20",63412235,63412548,314,"*","Promoter (<=1kb)",20,63408475,63411814,3340,2,"3785",-421,3785,"KCNQ2"
