"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"3161","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908382,"RNA5-8SN1"
"3162","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907145,"RNA5-8SN1"
"3163","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907331,"RNA5-8SN1"
"3164","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907258,"RNA5-8SN1"
"3165","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908527,"RNA5-8SN1"
"3166","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907590,"RNA5-8SN1"
"3167","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907574,"RNA5-8SN1"
"3168","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907291,"RNA5-8SN1"
"3169","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907329,"RNA5-8SN1"
"3170","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908246,"RNA5-8SN1"
"3171","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907337,"RNA5-8SN1"
"3172","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907141,"RNA5-8SN1"
"3173","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907595,"RNA5-8SN1"
"3174","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907144,"RNA5-8SN1"
"3175","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907117,"RNA5-8SN1"
"3176","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907611,"RNA5-8SN1"
"3177","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907439,"RNA5-8SN1"
"3178","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907269,"RNA5-8SN1"
"3179","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908316,"RNA5-8SN1"
"3180","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907467,"RNA5-8SN1"
"3181","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908504,"RNA5-8SN1"
"3182","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907336,"RNA5-8SN1"
"3183","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907155,"RNA5-8SN1"
"3184","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907477,"RNA5-8SN1"
"3185","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908369,"RNA5-8SN1"
"3186","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907160,"RNA5-8SN1"
"3187","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907480,"RNA5-8SN1"
"3188","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908388,"RNA5-8SN1"
"3189","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907330,"RNA5-8SN1"
"3190","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907711,"RNA5-8SN1"
"3191","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907150,"RNA5-8SN1"
"3192","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908377,"RNA5-8SN1"
"3193","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907575,"RNA5-8SN1"
"3194","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908520,"RNA5-8SN1"
"3195","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907578,"RNA5-8SN1"
"3196","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908380,"RNA5-8SN1"
"3197","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907302,"RNA5-8SN1"
"3198","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907719,"RNA5-8SN1"
"3199","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907580,"RNA5-8SN1"
"3200","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907579,"RNA5-8SN1"
"3201","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907142,"RNA5-8SN1"
"3202","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908512,"RNA5-8SN1"
"3203","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908387,"RNA5-8SN1"
"3204","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908376,"RNA5-8SN1"
"3205","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907332,"RNA5-8SN1"
"3206","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908243,"RNA5-8SN1"
"3207","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907715,"RNA5-8SN1"
"3208","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907335,"RNA5-8SN1"
"3209","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907592,"RNA5-8SN1"
"3210","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908247,"RNA5-8SN1"
"3211","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907594,"RNA5-8SN1"
"3212","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907114,"RNA5-8SN1"
"3213","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908257,"RNA5-8SN1"
"3214","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907172,"RNA5-8SN1"
"3215","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908370,"RNA5-8SN1"
"3216","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907143,"RNA5-8SN1"
"3217","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908278,"RNA5-8SN1"
"3218","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907600,"RNA5-8SN1"
"3219","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908518,"RNA5-8SN1"
"3220","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908517,"RNA5-8SN1"
"3221","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907655,"RNA5-8SN1"
"3222","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908521,"RNA5-8SN1"
"3223","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907673,"RNA5-8SN1"
"3224","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907662,"RNA5-8SN1"
"3225","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907126,"RNA5-8SN1"
"3226","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908525,"RNA5-8SN1"
"3227","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907127,"RNA5-8SN1"
"3228","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908524,"RNA5-8SN1"
"3229","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907131,"RNA5-8SN1"
"3230","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907585,"RNA5-8SN1"
"3231","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907713,"RNA5-8SN1"
"3232","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908375,"RNA5-8SN1"
"3233","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907714,"RNA5-8SN1"
"3234","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907123,"RNA5-8SN1"
"3235","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907573,"RNA5-8SN1"
"3236","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907577,"RNA5-8SN1"
"3237","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907576,"RNA5-8SN1"
"3238","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907140,"RNA5-8SN1"
"3239","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907128,"RNA5-8SN1"
"3240","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908347,"RNA5-8SN1"
"3241","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907125,"RNA5-8SN1"
"3242","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908249,"RNA5-8SN1"
"3243","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908523,"RNA5-8SN1"
"3244","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908238,"RNA5-8SN1"
"3245","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908242,"RNA5-8SN1"
"3246","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908390,"RNA5-8SN1"
"3247","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907589,"RNA5-8SN1"
"3248","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907591,"RNA5-8SN1"
"3249","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908245,"RNA5-8SN1"
"3250","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908393,"RNA5-8SN1"
"3251","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908358,"RNA5-8SN1"
"3252","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907476,"RNA5-8SN1"
"3253","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907718,"RNA5-8SN1"
"3254","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908336,"RNA5-8SN1"
"3255","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908368,"RNA5-8SN1"
"3256","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907149,"RNA5-8SN1"
"3257","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907598,"RNA5-8SN1"
"3258","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908515,"RNA5-8SN1"
"3259","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908310,"RNA5-8SN1"
"3260","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908379,"RNA5-8SN1"
"3261","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907458,"RNA5-8SN1"
"3262","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908519,"RNA5-8SN1"
"3263","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907152,"RNA5-8SN1"
"3264","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907238,"RNA5-8SN1"
"3265","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907716,"RNA5-8SN1"
"3266","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907154,"RNA5-8SN1"
"3267","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907710,"RNA5-8SN1"
"3268","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908392,"RNA5-8SN1"
"3269","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907572,"RNA5-8SN1"
"3270","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907133,"RNA5-8SN1"
"3271","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907124,"RNA5-8SN1"
"3272","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907584,"RNA5-8SN1"
"3273","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907138,"RNA5-8SN1"
"3274","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908374,"RNA5-8SN1"
"3275","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907139,"RNA5-8SN1"
"3276","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908244,"RNA5-8SN1"
"3277","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908240,"RNA5-8SN1"
"3278","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908474,"RNA5-8SN1"
"3279","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907137,"RNA5-8SN1"
"3280","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907153,"RNA5-8SN1"
"3281","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907644,"RNA5-8SN1"
"3282","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907587,"RNA5-8SN1"
"3283","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,106632260,"RNA5-8SN1"
"3284","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907121,"RNA5-8SN1"
"3285","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907581,"RNA5-8SN1"
"3286","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907333,"RNA5-8SN1"
"3287","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907484,"RNA5-8SN1"
"3288","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907717,"RNA5-8SN1"
"3289","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907633,"RNA5-8SN1"
"3290","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907122,"RNA5-8SN1"
"3291","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907622,"RNA5-8SN1"
"3292","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907132,"RNA5-8SN1"
"3293","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908241,"RNA5-8SN1"
"3294","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908389,"RNA5-8SN1"
"3295","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907334,"RNA5-8SN1"
