"Compound.ID","Name","Formula","Sample02","Sample03","Sample04","Sample06","Sample07","Sample13","Sample15","Sample17","Sample18","Sample21","Sample23","Sample24","Sample26","Sample31","Sample33","Sample37","Sample40","Sample41","Sample42","Sample43","Sample46","Sample47","Sample49","Sample50"
"C8-Pos-001592","2-[{[(1s,4s,6s)-4-({5-[4-(Dimethylamino)Phenyl]-1,3,4-Oxadiazol-2-Yl}Methyl)-6-Isopropyl-3-Methyl-2-Cyclohexen-1-Yl]Methyl}(Methyl)Amino]Ethanol","C25 H38 N4 O2",832720.412202692,212479.033005313,227587.055142114,298533.093651708,269039.612299327,729643.144413898,510277.408540959,220904.075504437,207336.601582966,239277.101575577,244092.501727635,229594.690939851,871763.921081652,208301.430523391,790307.815892546,124146.049566255,137677.796832579,779033.534569801,62683.474622824,122619.505540945,136115.298919809,128887.359610692,NA,204309.448721802
"Amide-Pos-000094","3-(Ethenyloxy)Propan-1-Amine","C5 H11 N O",3905240.74985125,4248683.67048891,6104652.81172998,3740430.05807661,4084982.92096986,5718368.77947995,4853269.56652936,7184839.40910761,5852107.195302,3901666.53132638,4759684.07284733,7709633.6786675,4515430.22014999,6286902.13748388,5594459.2917527,2274881.34570199,4753719.64467588,4906480.44116708,3866197.88595675,6825097.80304035,4680639.1417724,2066972.91590207,5281219.14845283,1645067.05049815
"C8-Pos-000955","3-Hexadecyl-4-Methoxy-5-Methyloxolan-2-One","C22 H42 O3",611225.939980128,593498.452320348,752284.603057662,662775.935993622,627225.139206029,657247.841692541,647982.743476553,632215.678910007,667880.868020448,609531.549734339,684408.906298357,678485.774227345,621637.73736927,781924.051901574,600407.133331965,625231.130105167,647887.183724342,588688.100979209,529334.538170804,736065.68636185,634119.431593595,566758.064276104,608751.10771792,601226.924167173
"Amide-Pos-000918","3-Hydroxy-1-Methyl-3-(2-Oxopropyl)Indol-2-One","C12 H13 N O3",388553.585258388,274354.239736748,735642.014777196,151132.272065781,214285.674939334,363208.879740534,589515.275986671,562218.64402609,138537.837240466,392816.80445402,189486.924597743,504164.398664381,291829.511674092,470792.5496321,342680.426940414,257794.79266002,314980.89640147,674053.65061773,1013734.76764588,337583.067564835,193847.107070941,347138.925061213,412969.543652121,567927.422536407
"Amide-Neg-000118","3-Hydroxybutyric Acid","C4 H8 O3",2335360.09108963,5468813.10712207,1293765.21388788,4390003.06520794,NA,1039745.97819211,1176121.28329681,1576562.39250682,9744739.773736,4138870.83824721,2364380.02009963,1008648.40928319,1138778.01898995,NA,NA,2530316.60635386,1859638.67512287,1804807.81955584,NA,5842768.30834542,1519962.21417954,1326381.32594843,2443567.32727187,2334753.16316921
"C18-Pos-001343","3-Hydroxybutyrylcarnitine","C11 H21 N O5",1684493.47584459,4746522.39027959,1246022.11666265,4032393.74643789,1297384.20251437,2003599.84684921,1683122.71273861,NA,3276925.44325005,1493385.94787461,2336267.83599529,NA,772201.239893128,1556423.20326514,3835114.97811518,1387996.60673977,2319781.83174293,3549754.45788815,4500579.15656046,2230244.09545213,2158619.51208374,3192351.90171961,2608644.49467344,1913318.68094036
"C8-Pos-001621","3-Hydroxystigmast-5-En-7-One","C29 H48 O2",79505.9552613714,39409.1365156935,40044.8950623683,269036.215230626,155468.519481193,151626.706277664,204777.383613299,160333.936553641,134221.989749913,233899.465135452,35777.1272211934,179695.22150081,144561.551318374,89180.1031328487,200476.131239173,312401.173972499,168677.715726098,42989.3246179064,401321.222661848,82569.2184423754,109270.28315752,52240.5304891846,46821.0538357876,15102.1950753228
"Amide-Pos-000244","3-Isopropoxypropylamine","C6 H15 N O",10391497.4665146,11984927.5855525,12242460.8829519,6064116.22103038,8752665.78079036,5240555.41743254,6318765.9104068,68922615.4517107,16581218.171814,43201925.2182928,34501454.1847608,66221552.2484102,28829531.4520014,54682593.9077709,18371597.375108,16621960.1435172,18464886.881325,18865218.1520606,9361390.9541721,55875134.7681515,7917405.56030494,7133600.52991068,10930729.4164356,15587527.2326174
"Amide-Pos-001016","3-Ketocarbofuran","C12 H13 N O4",1170852.7734578,8390594.41121328,1613403.8569514,1291732.53410592,2994147.32150965,3297714.74613482,3963658.5050778,2232777.97711637,754693.244137382,1300482.31791496,2318857.8895013,8436989.30967982,1655139.64727462,1066176.91203401,5301260.75127207,2189434.28969332,3536744.35725263,1374820.40443497,3376215.11708732,2072510.30949908,2803685.44595915,2385812.56871929,3124831.09298263,2341776.52294021
"Amide-Pos-000601","3-Methylhistidine","C7 H11 N3 O2",376006.055428129,3342769.94851722,1006541.42920119,4749978.9193557,2023088.52264199,3776504.47666107,3124811.81571849,243145.986427398,1351333.64770833,990257.859571662,1533841.34238502,829725.71046312,1207016.70654849,316923.394067945,1115662.01717494,1687810.05136701,740956.729053975,733933.269257994,2168332.21761922,2111669.40064089,569183.37314793,501746.767395016,1155765.59891263,1422007.5905951
"Amide-Pos-000092","3-[(2-Hydroxyethyl)Amino]-1-Propanol","C5 H13 N O2",29463530.7907922,36703260.8791135,20175542.5854802,31420331.5811372,32726284.7655443,39348255.5820954,45552212.2250079,90653969.2987091,50022969.7133329,56223689.4298577,44545990.1071211,115719206.810843,54665729.805169,73621954.5055039,47402325.9847871,45650066.0909494,48824099.0788316,45973683.4967478,48922083.7035514,67454886.5551973,30963289.2726049,30009546.8426989,39614522.4997095,53594495.0175963
"Amide-Neg-000479","4-(Acetylamino)Butanoic Acid","C6 H11 N O3",340658.982519417,639406.175055441,322339.20850329,939590.518063971,653565.780192256,640532.212700832,663334.413387062,360470.144770482,662414.151428326,560464.189138651,365560.470453105,246648.889286275,364834.101561096,692469.294129943,317505.346058289,695484.226982696,853919.0243022,752243.873175923,1253482.30446226,1055709.42836861,566159.105744448,421262.523518122,814509.173275639,933056.772111023
"C8-Pos-001064","4-Cholestenone","C27 H44 O",471113.144394434,836672.635728939,729933.10626567,822417.454422229,658194.009330046,924343.575313264,857542.938307174,741730.583423292,924302.203692404,781014.919543104,522334.943853224,402273.671471219,726404.839996363,482108.501409002,682318.639670184,576183.824426869,473545.683768474,540564.701210159,330564.493123028,456720.139507378,458201.953667491,453990.914680478,464390.189411374,470642.50626229
"C8-Neg-000519","4-Dodecylbenzenesulfonic Acid","C18 H30 O3 S",2664537.19539869,2390943.69403602,3436568.92552157,2290612.64819858,4486827.78694179,3203160.02545406,2314470.57469864,2801401.92295215,2214647.94977898,2772145.66142414,2115820.39996771,2460263.85193869,2053473.70133477,2438777.22244658,2820580.72809443,2149660.55172594,2447888.08843974,2822495.83332555,2698703.03895123,2800042.01593457,2592974.13722969,3325573.1775318,6987261.14532199,1927093.70339904
"C8-Pos-000612","4-Hydroxy-6-[2-(2-Methyl-1,2,4a,5,6,7,8,8a-Octahydronaphthalen-1-Yl)Ethyl]Oxan-2-One","C18 H28 O3",625402.132793308,462643.71583505,552089.918339615,503157.062623368,545993.670616592,415819.707125508,467612.178560932,430298.973285311,397935.56356831,461212.731886733,537099.096741423,425151.693165579,432724.236472379,518915.440173368,401216.370512532,394032.399588324,370225.169550811,454075.680357635,378348.469054701,473364.574394514,412740.640693509,431890.773853639,457727.205947226,400197.501585055
"Amide-Pos-000314","4-Piperidinecarboxamide","C6 H12 N2 O",1333600.19356833,2109489.71477392,1577485.66146167,1694492.78058238,1470835.06703739,1903126.93532052,1406735.16805266,2007340.33356152,884629.30672936,955881.219981673,1134023.85357438,1050786.10656059,3120782.06091117,932371.14279823,1926321.92183801,1172545.98851802,992562.20625248,1187116.1772805,1865167.19222063,824320.390111032,1126130.78608513,1291107.96568234,1250497.07950499,1056429.11503656
"Amide-Pos-000461","4-Quinolinol","C9 H7 N O",1574882.83673826,NA,3040692.12526484,2663227.08641369,1716677.96990653,3063470.25877842,2541814.25159935,3216244.72646382,2944092.91224964,1385164.87925116,3880505.15115549,1720496.46292668,NA,2043484.57216388,3566114.24027845,NA,2374005.86802798,2521453.08480434,2911600.8814179,1555838.17054692,2691152.90414365,NA,2966504.71958905,2608597.78857
"C18-Pos-002009","5'-Cytidylic Acid","C9 H14 N3 O8 P",NA,4345463.28541974,3780088.24083585,NA,NA,6121746.79183097,4394197.11127135,6037129.74463081,3703246.3990561,NA,3965170.18001253,NA,3575801.83965955,NA,4438627.19231003,NA,NA,5750209.77563871,3224766.61799841,NA,NA,2665254.91399712,NA,5534010.73352486
"C8-Pos-000483","5'-S-Methyl-5'-Thioadenosine","C11 H15 N5 O3 S",7676157.74878376,7960730.03053466,10411731.5618424,10404199.7939189,8741306.38369503,7049706.34865544,6606872.01699551,8682423.96966137,5915550.79789206,8740981.66230945,5632912.51996571,5369599.34604782,7165119.39078678,7239261.61829368,6856821.01009987,6094946.85762985,5885232.29918645,7721166.05829939,5013869.94676869,4415597.67567244,6248248.43576202,7199578.84114196,7012650.06217156,7376717.31207958
"Amide-Neg-001943","5'-Xanthylic Acid","C10 H13 N4 O9 P",4495.57063593489,18132.8553491752,4272.02459634906,30975.4056781391,52042.6952023466,41105.2846674839,94227.8240772698,7069.02660766918,63894.7469218739,31981.1349144545,17270.6173152252,27215.8501951747,20190.8198941486,6457.27874598233,24029.740293283,7225.20238034479,18122.0938180784,NA,53432.9908365518,29582.954649486,28400.495534634,NA,8935.19121114494,6905.03309426436
"C18-Neg-001236","5,5-Dimethyl-2-{[(2-Phenylacetyl)Amino]Methyl}-1,3-Thiazolane-4-Carboxylic Acid","C15 H20 N2 O3 S",84259.2448258443,121550.754049017,205182.35951764,84237.0518258381,171308.263790892,217526.965638167,149323.476837563,1192049.75435877,288785.76702894,714463.860760435,179117.199437285,1072697.46745573,531357.81367915,730878.494464865,440422.485858867,218289.416586216,NA,78406.9766020713,NA,446076.528887785,346874.136758089,163736.30819467,312780.859318529,602828.893158746
"Amide-Neg-000296","5,5-Dimethyloxazolidine-2,4-Dione","C5 H7 N O3",NA,5513731.07487092,NA,NA,6428146.07468494,NA,7068386.78965833,5988724.95305376,5482360.85648952,5638503.63918394,NA,NA,4740181.58008817,6642446.90188669,7329873.14890359,5231841.00823232,5526310.73306026,7150467.56951849,3636516.3652892,NA,4987961.98222832,5965710.23371208,6207213.61688625,6236574.52462865
"C8-Pos-000887","5-(Z-Heptadec-8-Enyl) Resorcinol","C23 H38 O2",723042.142295899,1284340.54089322,1854436.09458447,1176747.43086352,1865072.87613336,837736.364005812,1215228.04085253,1887181.46150625,1279676.11917024,1389378.01407181,1227144.35483691,996176.395010543,1444541.98280399,1090389.66451373,1399292.74861531,1920263.32653579,1006717.45943937,1403899.26609982,2063320.36090322,2008945.97565134,1857214.19810452,1834997.63601956,2747652.44235617,2098263.29101699
"Amide-Pos-000563","5-Methyl D-Glutamate","C6 H11 N O4",972537.84388301,2197580.1625319,781230.226533384,2542265.23683255,2230970.5050519,3520668.15779578,3796560.32297484,2233339.99894046,4189382.2247214,3202802.01341175,3300509.90080735,NA,1921779.93351045,3982205.18774798,7711770.45161102,3368223.97127811,9129397.68645232,17133632.8879656,5825515.93661068,4404676.98235106,10180969.3856631,3269496.90527205,11529464.1953634,6575695.5911382
"Amide-Pos-001025","5-Methylcytidine","C10 H15 N3 O5",634481.842606567,1057603.18418363,723596.258802083,1402947.13481989,830262.905891013,516062.148721551,766202.149552908,835489.221090259,298748.695888082,1218779.47699311,1070561.94479283,386802.85288824,724432.962152481,651857.936235395,911660.45405243,298169.928156192,1024348.65289702,524246.589576828,750788.49939891,1366621.63989301,NA,185443.157771322,1045482.92565193,1066948.55308177
"Amide-Pos-000296","5-Methylcytosine","C5 H7 N3 O",4537901.74684067,4508965.24131559,3681551.43372462,5970519.67984082,3706963.77783428,2701634.59270297,3654950.41960964,3990051.90620494,4688575.4124525,5602670.31772002,5282928.37938409,1148341.40539046,3004551.59944672,4075745.47430782,2433000.25663603,4115639.94349416,4420038.45610711,2498290.47907911,3639671.20898384,4987257.60273261,3331802.62847966,3966953.08318034,2265946.77262945,4223717.84814968
"Amide-Neg-000323","6-Aminocaproic Acid","C6 H13 N O2",1902955.448446,3664641.57618867,NA,3049673.79971751,5048779.21336218,NA,526920.555217037,3890145.93367125,6534667.94321352,3582569.66479042,1801790.25085022,NA,3207711.46621406,NA,3538847.36069652,2165494.95660475,3971711.74917351,3992173.12095125,NA,5758639.51071377,NA,4227250.62567379,NA,3357766.74648652
"Amide-Neg-000647","6-Chloro-5-Methyl-1h-1,2,3-Benzotriazole","C7 H6 Cl N3",14684602.4241949,24771967.0016039,7159552.46304466,21151530.5715699,27207753.4880001,11978988.8635533,33484759.2339989,24371630.0142421,24686328.2587142,27963765.6297539,10892947.6459749,12428301.5095318,15154853.8543614,34466419.1512299,15658400.5118748,9561696.69003076,11074738.87341,16506772.6820391,21231832.1142086,19136324.5424727,16264816.833894,21089970.5510977,16024348.4143696,13605797.833199
"Amide-Pos-000636","6-Chloropicolinic Acid","C6 H4 Cl N O2",3501572.59383904,2920316.91448085,3650544.93028693,4038129.40698393,3568546.44776283,4323407.19432015,3540318.96088816,3721029.86449371,5161593.59792281,5003845.32933795,5165258.65313689,1364926.09866247,3887312.09235271,779646.954930991,3493613.66188172,3612593.90577541,3373455.24786212,2815900.9344275,5786988.23799568,802267.956082496,3097571.59079444,3218645.71295846,772546.714885684,3401284.23695712
"C8-Neg-000556","7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid","C22 H36 O2",17760022.7526087,30534525.2131273,27956074.258424,39157763.8620289,64186372.1195624,26879249.9763586,33951387.380192,37674066.5372334,69811746.450992,19101485.5688652,35765643.5600219,22726409.1982147,45518829.4969007,18294823.2834486,17817155.6637831,26777569.1615672,21101240.5684105,9635665.95502136,30152143.9661906,30867271.1597838,28178391.0322179,15295203.2645646,27362732.4599981,12257533.3392407
"Amide-Pos-001185","7-Methylguanosine","C11 H15 N5 O5",2590432.74259153,3726197.32777059,1828924.2199965,3290281.71114224,2861937.95072187,2169724.91964533,2027688.20947825,2838639.12782292,3597184.39493981,2888797.62666013,3780570.91709831,1995636.92507308,1985314.88203838,2699080.43765722,2468631.21236841,2637559.60899932,3717003.6568612,2694268.49154706,3279497.99845885,4404359.33898325,3197236.30714569,2029503.21207465,3830791.32182071,2118756.38464835
"C8-Neg-000432","8z,11z,14z-Eicosatrienoic Acid","C20 H34 O2",18775225.6501181,17905874.1300547,13687211.8502126,43125196.6213799,29153204.5313901,20347123.695643,21569695.6206464,26469141.6271568,42306832.0960604,18618389.3303414,44894449.2775876,18355715.5727418,28309704.7562574,24604519.2970401,18400881.3263811,36936216.243642,42183920.851024,13699747.5782604,32365255.8792132,29877454.056732,28496422.4435689,20608353.4163649,28751263.7068568,22731828.907067
"C8-Pos-000007","9-Methoxy-9-Oxononanoic Acid","C10 H18 O4",116162.698140297,105063.484911243,175619.379792443,118307.6291831,134330.672036053,174527.524433788,140519.88024557,90417.5492640142,85047.9976054006,83771.1448911264,100360.560861877,99696.0330032068,109052.692961839,103777.778272481,137794.768349081,121631.396438433,284731.322139337,139946.663397175,106650.879214095,87281.193764128,107961.535930246,131592.998620943,97185.1354575992,162368.821405372
"Amide-Neg-000316","Acetyl-D-Alanine","C5 H9 N O3",363163.432143156,493020.171072576,359003.881050233,503743.03576533,501791.7128819,436935.192982262,589035.889582086,NA,NA,NA,264841.768815094,NA,375832.954169381,857632.720341216,614340.565657949,NA,600058.583921328,754953.531762408,1285174.70619617,746340.282094224,505235.966669976,458609.656238016,774131.199406957,NA
"Amide-Pos-000754","Acetyl-L-Carnitine","C9 H17 N O4",36952834.9329462,72588413.5792565,64701100.6737803,63160444.2320834,29662109.4265323,61718181.4488705,74489671.3915032,19035212.1368051,53122448.9541391,31997970.8281103,26516723.3710058,9644249.41793793,21142412.0277547,22549967.4456026,50245224.0297164,29007190.6285093,34971500.4956819,53767997.1041445,70677323.3800493,42384099.2722012,40007097.5010486,42369836.9059258,67446742.7957213,53572461.965045
"Amide-Pos-000561","Acetyl-Β-Methylcholine","C8 H17 N O2",NA,51289.2564641079,12787.1895790535,NA,NA,NA,NA,657833.68961971,NA,NA,73680.5800604756,774877.436899914,277215.996106828,169745.75180646,180120.939781407,197341.833123876,100462.15803049,59496.261879939,NA,323168.747207541,23967.6574153553,NA,29131.4137664803,103366.823680952
"Amide-Pos-000467","Acetylcholine","C7 H15 N O2",26073279.8866269,41223810.539816,21790768.8353564,5824926.89356335,11012470.4593836,7381154.66882114,21662282.8632891,146643702.212922,18571424.5682357,33376106.4849421,61501816.9830073,218085012.871954,25868322.7585086,61047152.0482689,27225699.8327783,24549758.5587252,35709334.2698694,29544855.6080073,21086724.6368037,45511186.6275365,12263385.9132332,12749382.4477232,16242619.1971719,26471632.8891091
"C18-Pos-002968","Acetyltributyl Citrate","C20 H34 O8",150381.903443674,148764.073313114,150818.590555664,113570.524179252,103918.340987139,107346.933044446,148322.892784825,160735.717068131,105882.222887151,88686.7113307443,103877.673087033,112413.300947506,113187.589714405,88299.0425362089,133179.93689013,104435.711615298,194011.503002911,85081.5739064144,121898.660380456,70896.2134551157,90980.2266143328,99107.2240970871,121446.711021988,174155.393005376
